Parent ARK,Item ARK,File Name,Object Type,Title,Item Sequence,Bucketeer State,IIIF Access URL
ark:/21198/z18d1pbn,ark:/21198/z12j887h,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0076_0015.tif,Page,Page 15,15,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12j887h
ark:/21198/z18d1pbn,ark:/21198/z13j59bf,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0076_0007.tif,Page,Page 7,7,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13j59bf
ark:/21198/z18d1pbn,ark:/21198/z16990zt,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0076_0014.tif,Page,Page 14,14,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16990zt
ark:/21198/z18d1pbn,ark:/21198/z179623m,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0076_0006.tif,Page,Page 6,6,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz179623m
ark:/21198/z18d1pbn,ark:/21198/z1b29rqm,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0076_0013.tif,Page,Page 13,13,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b29rqm
ark:/21198/z18d1pbn,ark:/21198/z1c26sxw,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0076_0005.tif,Page,Page 5,5,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c26sxw
ark:/21198/z18d1pbn,ark:/21198/z1dv3gbn,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0076_0020.tif,Page,Page 20,20,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dv3gbn
ark:/21198/z18d1pbn,ark:/21198/z1fv0hg1,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0076_0012.tif,Page,Page 12,12,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fv0hg1
ark:/21198/z18d1pbn,ark:/21198/z1gt7jmv,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0076_0004.tif,Page,Page 4,4,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gt7jmv
ark:/21198/z18d1pbn,ark:/21198/z1jm475q,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0076_0019.tif,Page,Page 19,19,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jm475q
ark:/21198/z18d1pbn,ark:/21198/z1km1876,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0076_0011.tif,Page,Page 11,11,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1km1876
ark:/21198/z18d1pbn,ark:/21198/z1mg9m05,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0076_0003.tif,Page,Page 3,3,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mg9m05
ark:/21198/z18d1pbn,ark:/21198/z1pc4zv6,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0076_0018.tif,Page,Page 18,18,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pc4zv6
ark:/21198/z18d1pbn,ark:/21198/z1q839kn,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0076_0010.tif,Page,Page 10,10,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q839kn
ark:/21198/z18d1pbn,ark:/21198/z1r80bpk,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0076_0002.tif,Page,Page 2,2,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r80bpk
ark:/21198/z18d1pbn,ark:/21198/z1t45qh1,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0076_0017.tif,Page,Page 17,17,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t45qh1
ark:/21198/z18d1pbn,ark:/21198/z1v1427g,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0076_0009.tif,Page,Page 9,9,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v1427g
ark:/21198/z18d1pbn,ark:/21198/z1w1139z,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0076_0001.tif,Page,Page 1,1,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w1139z
ark:/21198/z18d1pbn,ark:/21198/z1xs7rv5,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0076_0016.tif,Page,Page 16,16,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xs7rv5
ark:/21198/z18d1pbn,ark:/21198/z1zs4sw6,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0076_0008.tif,Page,Page 8,8,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zs4sw6
