Parent ARK,Item ARK,File Name,Object Type,Title,Item Sequence,Bucketeer State,IIIF Access URL
ark:/21198/z199015f,ark:/21198/z11853x6,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0068_0007.tif,Page,Page 7,7,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11853x6
ark:/21198/z199015f,ark:/21198/z14x7579,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0068_0006.tif,Page,Page 6,6,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14x7579
ark:/21198/z199015f,ark:/21198/z18p7wxs,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0068_0005.tif,Page,Page 5,5,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18p7wxs
ark:/21198/z199015f,ark:/21198/z1cg1mhp,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0068_0012.tif,Page,Page 12,12,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cg1mhp
ark:/21198/z199015f,ark:/21198/z1df8nkm,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0068_0004.tif,Page,Page 4,4,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1df8nkm
ark:/21198/z199015f,ark:/21198/z1h72c6z,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0068_0011.tif,Page,Page 11,11,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h72c6z
ark:/21198/z199015f,ark:/21198/z1j69d9b,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0068_0003.tif,Page,Page 3,3,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j69d9b
ark:/21198/z199015f,ark:/21198/z1n033x8,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0068_0010.tif,Page,Page 10,10,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n033x8
ark:/21198/z199015f,ark:/21198/z1p0053h,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0068_0002.tif,Page,Page 2,2,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p0053h
ark:/21198/z199015f,ark:/21198/z1rr3vpr,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0068_0009.tif,Page,Page 9,9,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rr3vpr
ark:/21198/z199015f,ark:/21198/z1sr0wvk,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0068_0001.tif,Page,Page 1,1,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sr0wvk
ark:/21198/z199015f,ark:/21198/z1wh4mgc,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0068_0008.tif,Page,Page 8,8,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wh4mgc
