"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","Type.typeOfResource","Rights.copyrightStatus","Rights.permission","Rights.publicationStatus","Coverage.geographic","Name.creator","Author","Rights.servicesContact","Language","Type.genre","Subject","Name.subject","Name.repository","Name.contributor","viewingHint","Text direction","Visibility","IIIF Range","Title","Date.normalized","Date.creation","Description.note","Description.inscription","Description.abstract","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Cruikshank (Margaret) Collection","ark:/21198/zz0019tj7j","ark:/21198/zz0019s1zq","2","Completed","Page","cruikshank/images/masters/21198-zz0019tj7j_742275_master.tif","1","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019tj7j",""
"Cruikshank (Margaret) Collection","ark:/21198/zz0019tj82","ark:/21198/zz0019s1zq","2","Completed","Page","cruikshank/images/masters/21198-zz0019tj82_742278_master.tif","2","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019tj82",""
"Cruikshank (Margaret) Collection","ark:/21198/zz0019tj9k","ark:/21198/zz0019s1zq","2","Completed","Page","cruikshank/images/masters/21198-zz0019tj9k_742281_master.tif","3","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019tj9k",""
"Cruikshank (Margaret) Collection","ark:/21198/zz0019tjb3","ark:/21198/zz0019s1zq","2","Completed","Page","cruikshank/images/masters/21198-zz0019tjb3_742284_master.tif","4","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019tjb3",""
