"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Rights.copyrightStatus","Rights.publicationStatus","Rights.permission","Name.subject","Coverage.geographic","Name.creator","Subject","Rights.publicationNote","Language","Type.genre","Name.author","Name.contributor","Name.correspondent","Name.repository","Rights.permissionNote","Name.photographer","Title","Date.creation","Date.publication","Description.note","Date.normalized","Description.inscription","Description.abstract","Bucketeer State","IIIF Access URL"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00177hj8","ark:/21198/zz00177hd6","2","Completed","Page","wavav/images/masters/21198-zz00177hj8_498396_master.tif","1","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00177hj8"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00177hpb","ark:/21198/zz00177hks","2","Completed","Page","wavav/images/masters/21198-zz00177hpb_498404_master.tif","1","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00177hpb"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00177hqv","ark:/21198/zz00177hm9","2","Completed","Page","wavav/images/masters/21198-zz00177hqv_498414_master.tif","1","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00177hqv"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00177hrc","ark:/21198/zz00177hm9","2","Completed","Page","wavav/images/masters/21198-zz00177hrc_498419_master.tif","2","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 2","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00177hrc"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00177hsw","ark:/21198/zz00177hnt","2","Completed","Page","wavav/images/masters/21198-zz00177hsw_498428_master.tif","1","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00177hsw"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00177htd","ark:/21198/zz00177hnt","2","Completed","Page","wavav/images/masters/21198-zz00177htd_498431_master.tif","2","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 2","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00177htd"
