Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,viewingHint,Text direction,Visibility,IIIF Range,Type.typeOfResource,Rights.copyrightStatus,Rights.publicationStatus,Rights.permission,Name.subject,Coverage.geographic,Name.creator,Subject,Rights.publicationNote,Language,Type.genre,Author,Name.contributor,Name.correspondent,Name.repository,Rights.permissionNote,Name.photographer,Title,Date.creation,Date.publication,Description.note,Date.normalized,Description.caption,Description.abstract
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177hd6,ark:/21198/zz000s2z4b,2,Completed,Work,,1,,,,individuals,,,,text,copyrighted,unknown,Y,Women Against Violence Against Women ,Los Angeles (Calif.),Women Against Violence Against Women ,Flyers - Snuff Campaign (WAVAW)|~|Boycotts--California--Los Angeles|~|Racism|~|Violence in mass media|~|Snuff films--California--Los Angeles|~|Pornography in popular culture--Social aspects--United States,,eng,,,,,,,,"Enough ""Snuff""!","March, 1976",,,1976-03,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177hks,ark:/21198/zz000s2z4b,2,Completed,Work,,2,,,,individuals,,,,text,copyrighted,unknown,Y,Women Against Violence Against Women ,Los Angeles (Calif.),Women Against Violence Against Women ,Flyers - Snuff Campaign|~|Boycotts--California--Los Angeles|~|Racism|~|Violence in mass media|~|Snuff films--California--Los Angeles|~|Pornography in popular culture--Social aspects--United States,,eng,,,,,,,,"Enough ""Snuff""!","March, 1976",,,1976-03,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177hm9,ark:/21198/zz000s2z4b,2,Completed,Work,,3,,,,individuals,,,,text,copyrighted,unknown,Y,Women Against Violence Against Women ,Los Angeles (Calif.),Women Against Violence Against Women ,Flyers - Snuff Campaign|~|Boycotts--California--Los Angeles|~|Racism|~|Violence in mass media|~|Snuff films--California--Los Angeles|~|Pornography in popular culture--Social aspects--United States,,eng,,,,,,,,"Enough ""Snuff""!","March, 1976",,,1976-03,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177hnt,ark:/21198/zz000s2z4b,2,Completed,Work,,4,,,,individuals,,,,text,copyrighted,unknown,Y,Women Against Violence Against Women ,Los Angeles (Calif.),Women Against Violence Against Women ,Flyers - Snuff Campaign|~|Boycotts--California--Los Angeles|~|Racism|~|Violence in mass media|~|Snuff films--California--Los Angeles|~|Pornography in popular culture--Social aspects--United States,,eng,,,,,,,,"Enough ""Snuff""!","March, 1976",,,1976-03,,
