"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Language","Subject","Name.repository","Name.creator","Title","Relation.rectoVerso","Date.creation","Relation.isPartOf","Alt ID.local","AltTitle.uniform","Description.note","Format.dimensions","Relation.textDirection","Description.abstract","Coverage.geographic","Relation.leafNumber","Date.normalized","Publisher.placeOfOrigin","Format.medium","Publisher.publisherName","Format.extent","Relation.pageNumber","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Medieval and Renaissance Manuscripts","ark:/21198/zz002kjw80","ark:/21198/zz001hcws9","2","Completed","Page","","1","","","","","","","","","","","","","","","MS 37 front cover","","","","","","","","","","","","","","","","","","missing","",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001hcwtt","ark:/21198/zz001hcws9","2","Completed","Page","medren/masters/21198-zz001hcwtt_1276747_master.tif","2","","","","","","","","","","pd","","","","","MS 37 inside front cover","r","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hcwtt",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001hcwvb","ark:/21198/zz001hcws9","2","Completed","Page","medren/masters/21198-zz001hcwvb_1276750_master.tif","3","","","","","","","","","","pd","","","","","MS 37 blank folio","v","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hcwvb",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001hcwwv","ark:/21198/zz001hcws9","2","Completed","Page","medren/masters/21198-zz001hcwwv_1276753_master.tif","4","","","","","","","","","","pd","","","","","MS 37 blank folio","r","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hcwwv",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001hcwxc","ark:/21198/zz001hcws9","2","Completed","Page","medren/masters/21198-zz001hcwxc_1276756_master.tif","5","","","","","","","","","","pd","","","","","MS 37 folio 1","v","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hcwxc",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001hcwzw","ark:/21198/zz001hcws9","2","Completed","Page","medren/masters/21198-zz001hcwzw_1276759_master.tif","6","","","","","","","","","","pd","","","","","MS 37 folio 1v","r","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hcwzw",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001hcx0w","ark:/21198/zz001hcws9","2","Completed","Page","medren/masters/21198-zz001hcx0w_1276762_master.tif","7","","","","","","","","","","pd","","","","","MS 37 folio 2","v","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hcx0w",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001hcx1d","ark:/21198/zz001hcws9","2","Completed","Page","medren/masters/21198-zz001hcx1d_1276765_master.tif","8","","","","","","","","","","pd","","","","","MS 37 folio 2v","r","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hcx1d",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001hcx2x","ark:/21198/zz001hcws9","2","Completed","Page","medren/masters/21198-zz001hcx2x_1276768_master.tif","9","","","","","","","","","","pd","","","","","MS 37 folio 3","v","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hcx2x",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001hcx3f","ark:/21198/zz001hcws9","2","Completed","Page","medren/masters/21198-zz001hcx3f_1276771_master.tif","10","","","","","","","","","","pd","","","","","MS 37 folio 3v","r","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hcx3f",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001hcx4z","ark:/21198/zz001hcws9","2","Completed","Page","medren/masters/21198-zz001hcx4z_1276774_master.tif","11","","","","","","","","","","pd","","","","","MS 37 folio 4","v","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hcx4z",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001hcx5g","ark:/21198/zz001hcws9","2","Completed","Page","medren/masters/21198-zz001hcx5g_1276777_master.tif","12","","","","","","","","","","pd","","","","","MS 37 folio 4v","r","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hcx5g",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001hcx60","ark:/21198/zz001hcws9","2","Completed","Page","medren/masters/21198-zz001hcx60_1276780_master.tif","13","","","","","","","","","","pd","","","","","MS 37 folio 5","v","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hcx60",""
