"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Language","Subject","Name.repository","Name.creator","Title","Relation.rectoVerso","Date.creation","Relation.isPartOf","Alt ID.local","AltTitle.uniform","Description.note","Format.dimensions","Relation.textDirection","Description.abstract","Coverage.geographic","Relation.leafNumber","Date.normalized","Publisher.placeOfOrigin","Format.medium","Publisher.publisherName","Format.extent","Relation.pageNumber","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Medieval and Renaissance Manuscripts","ark:/21198/zz001hczk5","ark:/21198/zz001hczjn","1","In progress","Page","medren/masters/21198-zz001hczk5_1277250_master.tif","1","","","","","","","","","","pd","","","","","MS 41 folio 1","r","","","","","","","","1. ff. 1-6v: Monthly calendar, with day of the month and dominical letter in columns to the left of the feast's name and the rank of the feast - double major, double minor, 12 lessons, etc. - in a column to the right. Among the feasts in red letters are Maurus the abbot [15 Jan.], Scholastica [10 Feb.], Gregory the Great [12 March], Benedict [21 March], Romanus the abbot [22 May], Audax and Anatolia [10 July], Mary of the Snows [5 Aug.], Dedication of St. Michael's Basilica [29 Sept.], Dedication o fthe Basilica of the Savior [9 Nov.], Dedication of the Basilicas of Peter and Paul [18 Nov.], Dedication of the Monastery of Subiaco [4 Dec.].","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hczk5",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001hczmp","ark:/21198/zz001hczjn","4","Derived","Page","medren/masters/21198-zz001hczmp_1277492_master.tif","2","","","","","","","","","","pd","","","","","MS 41 folio 1v","v","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hczmp",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001hczn6","ark:/21198/zz001hczjn","4","Derived","Page","medren/masters/21198-zz001hczn6_1277498_master.tif","3","","","","","","","","","","pd","","","","","MS 41 folio 2","r","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hczn6",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001hczpq","ark:/21198/zz001hczjn","4","Derived","Page","medren/masters/21198-zz001hczpq_1277503_master.tif","4","","","","","","","","","","pd","","","","","MS 41 folio 2v","v","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hczpq",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001hczq7","ark:/21198/zz001hczjn","4","Derived","Page","medren/masters/21198-zz001hczq7_1277515_master.tif","5","","","","","","","","","","pd","","","","","MS 41 folio 3","r","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hczq7",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001hczrr","ark:/21198/zz001hczjn","4","Derived","Page","medren/masters/21198-zz001hczrr_1277524_master.tif","6","","","","","","","","","","pd","","","","","MS 41 folio 3v","v","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hczrr",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001hczs8","ark:/21198/zz001hczjn","4","Derived","Page","medren/masters/21198-zz001hczs8_1277530_master.tif","7","","","","","","","","","","pd","","","","","MS 41 folio 4","r","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hczs8",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001hczts","ark:/21198/zz001hczjn","4","Derived","Page","medren/masters/21198-zz001hczts_1277540_master.tif","8","","","","","","","","","","pd","","","","","MS 41 folio 4v","v","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hczts",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001hczv9","ark:/21198/zz001hczjn","4","Derived","Page","medren/masters/21198-zz001hczv9_1277545_master.tif","9","","","","","","","","","","pd","","","","","MS 41 folio 5","r","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hczv9",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001hczwt","ark:/21198/zz001hczjn","4","Derived","Page","medren/masters/21198-zz001hczwt_1277554_master.tif","10","","","","","","","","","","pd","","","","","MS 41 folio 5v","v","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hczwt",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001hczxb","ark:/21198/zz001hczjn","4","Derived","Page","medren/masters/21198-zz001hczxb_1277563_master.tif","11","","","","","","","","","","pd","","","","","MS 41 folio 6","r","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hczxb",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001hczzv","ark:/21198/zz001hczjn","4","Derived","Page","medren/masters/21198-zz001hczzv_1277570_master.tif","12","","","","","","","","","","pd","","","","","MS 41 folio 6v","v","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hczzv",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001hd009","ark:/21198/zz001hczjn","4","Derived","Page","medren/masters/21198-zz001hd009_1874133_master.tif","13","","","","","","","","","","pd","","","","","MS 41 folio 7","r","","","","","","","","2. f.7: A computistical table for the calculation of Easter, in 36 rows and 14 columns, with top headings cropped; bottom headings written vertically, including golden number, dominical letter, interval, septuagesimal day, quadragesimal day, Paschal day, day of advent, superfluous letters, etc.","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hd009",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001hd01t","ark:/21198/zz001hczjn","4","Derived","Page","medren/masters/21198-zz001hd01t_1277575_master.tif","14","","","","","","","","","","pd","","","","","MS 41 folio 7v","v","","","","","","","","3. f. 7v: Si per tabulam [?] suprascriptam vix invenire intervallum et illo que inferius scripte sunt in ipsa tabula ... [with smaller table in 16 rows and 12 columns; headings for the year 1470: golden number, indiction, dominical letter, etc., ending with] Filus Esto Dei Celum Bonus Accipe Gratis.","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hd01t",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001hd0x8","ark:/21198/zz001hczjn","1","In progress","Page","medren/masters/21198-zz001hd0x8_1277582_master.tif","15","","","","","","","","","","pd","","","","","MS 41 folio 8","r","","","","","","","","4. f. 8: [prayers for absolution] Quando aliquis absoluitur auctoritate apostolica a pena en culpa en articulo mortis absoluitur lxxiii primo premittendo. Misereatur tui operis ... Et ego auctoritate dei qua fungor et beatorum apostolorum petri et pauli ... Item eadem auctoritate absoluo te ab omnibus peccatis tuis contriter et obliter corde et ore confessis ... Item eadem auctoritate absoluo te ab omnibus peccatis tibi in purgatorio debitis ... articulo mortis constitutus reservata. In nomine patris et filii et spiritus sancti Amen.","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hd0x8",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001hd0zs","ark:/21198/zz001hczjn","1","In progress","Page","medren/masters/21198-zz001hd0zs_1277591_master.tif","16","","","","","","","","","","pd","","","","","MS 41 folio 8v","v","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hd0zs",""
