"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Language","Subject","Name.repository","Name.creator","Title","Relation.rectoVerso","Date.creation","Relation.isPartOf","Alt ID.local","AltTitle.uniform","Description.note","Format.dimensions","Relation.textDirection","Description.abstract","Coverage.geographic","Relation.leafNumber","Date.normalized","Publisher.placeOfOrigin","Format.medium","Publisher.publisherName","Format.extent","Relation.pageNumber","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Medieval and Renaissance Manuscripts","ark:/21198/zz002kkz1s","ark:/21198/zz001hpcbc","1","In progress","Page","","1","","","","","","","","","","","","","","","MS 61 front cover","","","","","","","","","","","","","","","","","","missing","",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001hpccw","ark:/21198/zz001hpcbc","2","Completed","Page","medren/masters/21198-zz001hpccw_2415538_master.tif","2","","","","","","","","","","pd","","","","","MS 61 inside cover pastedown","r","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hpccw",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001hpcfx","ark:/21198/zz001hpcbc","2","Completed","Page","medren/masters/21198-zz001hpcfx_2415541_master.tif","3","","","","","","","","","","pd","","","","","MS 61 leaf 1","v","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hpcfx",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001hpcgf","ark:/21198/zz001hpcbc","2","Completed","Page","medren/masters/21198-zz001hpcgf_2415553_master.tif","4","","","","","","","","","","pd","","","","","MS 61 leaf 2","r","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hpcgf",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001hpchz","ark:/21198/zz001hpcbc","2","Completed","Page","medren/masters/21198-zz001hpchz_2415556_master.tif","5","","","","","","","","","","pd","","","","","MS 61 leaf 3","v","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hpchz",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001hpcjg","ark:/21198/zz001hpcbc","2","Completed","Page","medren/masters/21198-zz001hpcjg_2415559_master.tif","6","","","","","","","","","","pd","","","","","MS 61 leaf 4","r","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hpcjg",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001hpck0","ark:/21198/zz001hpcbc","2","Completed","Page","medren/masters/21198-zz001hpck0_2415565_master.tif","7","","","","","","","","","","pd","","","","","MS 61 leaf 5","v","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hpck0",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001hpcmh","ark:/21198/zz001hpcbc","2","Completed","Page","medren/masters/21198-zz001hpcmh_2415577_master.tif","8","","","","","","","","","","pd","","","","","MS 61 leaf 6","r","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hpcmh",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001hpcn1","ark:/21198/zz001hpcbc","2","Completed","Page","medren/masters/21198-zz001hpcn1_2415583_master.tif","9","","","","","","","","","","pd","","","","","MS 61 leaf 7","v","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hpcn1",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001hpcpj","ark:/21198/zz001hpcbc","2","Completed","Page","medren/masters/21198-zz001hpcpj_2415586_master.tif","10","","","","","","","","","","pd","","","","","MS 61 leaf 8","r","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hpcpj",""
