"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Language","Subject","Name.repository","Name.creator","Title","Relation.rectoVerso","Date.creation","Relation.isPartOf","Alt ID.local","AltTitle.uniform","Description.note","Format.dimensions","Relation.textDirection","Description.abstract","Coverage.geographic","Relation.leafNumber","Date.normalized","Publisher.placeOfOrigin","Format.medium","Publisher.publisherName","Format.extent","Relation.pageNumber","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Medieval and Renaissance Manuscripts","ark:/21198/zz001545fq","ark:/21198/zz001545d6","2","Completed","Page","medren/masters/21198-zz001545fq-1-master.tif","1","","","","","","","","still image|~|text","","pd","","","","","Rouse Ms. Illum. 3. Page 1","r","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001545fq",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001545g7","ark:/21198/zz001545d6","2","Completed","Page","medren/masters/21198-zz001545g7-1-master.tif","2","","","","","","","","still image|~|text","","pd","","","","","Rouse Ms. Illum. 3. Page 2","v","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001545g7",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001545hr","ark:/21198/zz001545d6","2","Completed","Page","medren/masters/21198-zz001545hr-1-master.tif","3","","","","","","","","still image|~|text","","pd","","","","","Rouse Ms. Illum. 3. Page 3","r","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001545hr",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001545j8","ark:/21198/zz001545d6","2","Completed","Page","medren/masters/21198-zz001545j8-1-master.tif","4","","","","","","","","text","still image","pd","","","","","Rouse Ms. Illum. 3. Page 4","v","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001545j8",""
