"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Language","Subject","Name.repository","Name.creator","Title","Relation.rectoVerso","Date.creation","Relation.isPartOf","Alt ID.local","AltTitle.uniform","Description.note","Format.dimensions","Relation.textDirection","Description.abstract","Coverage.geographic","Relation.leafNumber","Date.normalized","Publisher.placeOfOrigin","Format.medium","Publisher.publisherName","Format.extent","Relation.pageNumber","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Medieval and Renaissance Manuscripts","ark:/21198/zz002kjt0w","ark:/21198/zz001nwmvv","2","Completed","Page","","1","","","","","","","","","","","","","","","MS 26 front cover","","","","","","","","","","","","","","","","","","missing","",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001nwmwc","ark:/21198/zz001nwmvv","2","Completed","Page","medren/masters/21198-zz001nwmwc_1452962_master.tif","2","","","","","","","","","","pd","","","","","MS 26 inside front cover","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nwmwc",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001nwmxw","ark:/21198/zz001nwmvv","2","Completed","Page","medren/masters/21198-zz001nwmxw_1452965_master.tif","3","","","","","","","","","","pd","","","","","MS 26 blank page","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nwmxw",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001nwmzd","ark:/21198/zz001nwmvv","2","Completed","Page","medren/masters/21198-zz001nwmzd_1452968_master.tif","4","","","","","","","","","","pd","","","","","MS 26 blank page","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nwmzd",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001nwn0d","ark:/21198/zz001nwmvv","2","Completed","Page","medren/masters/21198-zz001nwn0d_1452971_master.tif","5","","","","","","","","","","pd","","","","","MS 26 folio 1","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nwn0d",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001nwn1x","ark:/21198/zz001nwmvv","1","In progress","Page","medren/masters/21198-zz001nwn1x_1452974_master.tif","6","","","","","","","","","","pd","","","","","MS 26 folio 1v","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nwn1x",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001nwn2f","ark:/21198/zz001nwmvv","2","Completed","Page","medren/masters/21198-zz001nwn2f_1452977_master.tif","7","","","","","","","","","","pd","","","","","MS 26 folio 2","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nwn2f",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001nwn3z","ark:/21198/zz001nwmvv","2","Completed","Page","medren/masters/21198-zz001nwn3z_1452980_master.tif","8","","","","","","","","","","pd","","","","","MS 26 folio 2v","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nwn3z",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001nwn4g","ark:/21198/zz001nwmvv","2","Completed","Page","medren/masters/21198-zz001nwn4g_1452983_master.tif","9","","","","","","","","","","pd","","","","","MS 26 folio 3","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nwn4g",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001nwn50","ark:/21198/zz001nwmvv","2","Completed","Page","medren/masters/21198-zz001nwn50_1452986_master.tif","10","","","","","","","","","","pd","","","","","MS 26 folio 3v","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nwn50",""
