"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Language","Subject","Name.repository","Name.creator","Title","Relation.rectoVerso","Date.creation","Relation.isPartOf","Alt ID.local","AltTitle.uniform","Description.note","Format.dimensions","Relation.textDirection","Description.abstract","Coverage.geographic","Relation.leafNumber","Date.normalized","Publisher.placeOfOrigin","Format.medium","Publisher.publisherName","Format.extent","Relation.pageNumber","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Medieval and Renaissance Manuscripts","ark:/21198/zz002hw54f","ark:/21198/zz002hw53x","2","Completed","Page","medren/masters/srgb/21198-zz002hw54f_2290146_master.tif","1","","","","","","","","","","","","","","","Front cover","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hw54f",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz002hw55z","ark:/21198/zz002hw53x","2","Completed","Page","medren/masters/srgb/21198-zz002hw55z_2290149_master.tif","2","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hw55z",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz002hw56g","ark:/21198/zz002hw53x","2","Completed","Page","medren/masters/srgb/21198-zz002hw56g_2290152_master.tif","3","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hw56g",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz002hw570","ark:/21198/zz002hw53x","2","Completed","Page","medren/masters/srgb/21198-zz002hw570_2290155_master.tif","4","","","","","","","","","","","","","","","4","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hw570",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz002hw58h","ark:/21198/zz002hw53x","2","Completed","Page","medren/masters/srgb/21198-zz002hw58h_2290158_master.tif","5","","","","","","","","","","","","","","","5","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hw58h",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz002hw591","ark:/21198/zz002hw53x","2","Completed","Page","medren/masters/srgb/21198-zz002hw591_2290161_master.tif","6","","","","","","","","","","","","","","","6","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hw591",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz002hw5bj","ark:/21198/zz002hw53x","2","Completed","Page","medren/masters/srgb/21198-zz002hw5bj_2290164_master.tif","7","","","","","","","","","","","","","","","7","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hw5bj",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz002hw5c2","ark:/21198/zz002hw53x","2","Completed","Page","medren/masters/srgb/21198-zz002hw5c2_2290167_master.tif","8","","","","","","","","","","","","","","","8","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hw5c2",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz002hw5dk","ark:/21198/zz002hw53x","2","Completed","Page","medren/masters/srgb/21198-zz002hw5dk_2290170_master.tif","9","","","","","","","","","","","","","","","9","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hw5dk",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz002hw5f3","ark:/21198/zz002hw53x","2","Completed","Page","medren/masters/srgb/21198-zz002hw5f3_2290173_master.tif","10","","","","","","","","","","","","","","","10","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hw5f3",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz002hw5gm","ark:/21198/zz002hw53x","2","Completed","Page","medren/masters/srgb/21198-zz002hw5gm_2290176_master.tif","11","","","","","","","","","","","","","","","11","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hw5gm",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz002hw5h4","ark:/21198/zz002hw53x","2","Completed","Page","medren/masters/srgb/21198-zz002hw5h4_2290179_master.tif","12","","","","","","","","","","","","","","","12","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hw5h4",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz002hw5jn","ark:/21198/zz002hw53x","2","Completed","Page","medren/masters/srgb/21198-zz002hw5jn_2290182_master.tif","13","","","","","","","","","","","","","","","13","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hw5jn",""
