"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Language","Subject","Name.repository","Name.creator","Title","Relation.rectoVerso","Date.creation","Relation.isPartOf","Alt ID.local","AltTitle.uniform","Description.note","Format.dimensions","Relation.textDirection","Description.abstract","Coverage.geographic","Relation.leafNumber","Date.normalized","Publisher.placeOfOrigin","Format.medium","Publisher.publisherName","Format.extent","Relation.pageNumber","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Medieval and Renaissance Manuscripts","ark:/21198/zz001nfjgc","ark:/21198/zz001nfjdb","1","In progress","Page","medren/masters/21198-zz001nfjgc_1310642_master.tif","1","","","","","","","","text","","pd","","","","","ms_113_0001","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nfjgc",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001nfjhw","ark:/21198/zz001nfjdb","1","In progress","Page","medren/masters/21198-zz001nfjhw_1310645_master.tif","2","","","","","","","","text","","pd","","","","","ms_113_0002","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nfjhw",""
