"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Language","Subject","Name.repository","Name.creator","Title","Relation.rectoVerso","Date.creation","Relation.isPartOf","Alt ID.local","AltTitle.uniform","Description.note","Format.dimensions","Relation.textDirection","Description.abstract","Coverage.geographic","Relation.leafNumber","Date.normalized","Publisher.placeOfOrigin","Format.medium","Publisher.publisherName","Format.extent","Relation.pageNumber","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Medieval and Renaissance Manuscripts","ark:/21198/zz000rss2w","ark:/21198/zz000rss1c","2","Completed","Page","medren/masters/21198-zz000rss2w-1-master.tif","1","","","","","","","","","","pd","","","","","1","r","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rss2w",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000rss3d","ark:/21198/zz000rss1c","2","Completed","Page","medren/masters/21198-zz000rss3d-1-master.tif","2","","","","","","","","","","pd","","","","","2","v","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rss3d",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000rss4x","ark:/21198/zz000rss1c","2","Completed","Page","medren/masters/21198-zz000rss4x-1-master.tif","3","","","","","","","","","","pd","","","","","3","r","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rss4x",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000rss5f","ark:/21198/zz000rss1c","2","Completed","Page","medren/masters/21198-zz000rss5f-1-master.tif","4","","","","","","","","","","pd","","","","","4","v","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rss5f",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000rss6z","ark:/21198/zz000rss1c","2","Completed","Page","medren/masters/21198-zz000rss6z-1-master.tif","5","","","","","","","","","","pd","","","","","5","r","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rss6z",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000rss7g","ark:/21198/zz000rss1c","2","Completed","Page","medren/masters/21198-zz000rss7g-1-master.tif","6","","","","","","","","","","pd","","","","","6","v","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rss7g",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000rss80","ark:/21198/zz000rss1c","2","Completed","Page","medren/masters/21198-zz000rss80-1-master.tif","7","","","","","","","","","","pd","","","","","7","r","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rss80",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000rss9h","ark:/21198/zz000rss1c","2","Completed","Page","medren/masters/21198-zz000rss9h-1-master.tif","8","","","","","","","","","","pd","","","","","8","v","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rss9h",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000rssb1","ark:/21198/zz000rss1c","2","Completed","Page","medren/masters/21198-zz000rssb1-1-master.tif","9","","","","","","","","","","pd","","","","","9","r","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rssb1",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000rsscj","ark:/21198/zz000rss1c","2","Completed","Page","medren/masters/21198-zz000rsscj-1-master.tif","10","","","","","","","","","","pd","","","","","10","v","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rsscj",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000rssd2","ark:/21198/zz000rss1c","2","Completed","Page","medren/masters/21198-zz000rssd2-1-master.tif","11","","","","","","","","","","pd","","","","","11","r","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rssd2",""
