"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Language","Subject","Name.repository","Name.creator","Title","Relation.rectoVerso","Date.creation","Relation.isPartOf","Alt ID.local","AltTitle.uniform","Description.note","Format.dimensions","Relation.textDirection","Description.abstract","Coverage.geographic","Relation.leafNumber","Date.normalized","Publisher.placeOfOrigin","Format.medium","Publisher.publisherName","Format.extent","Relation.pageNumber","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Medieval and Renaissance Manuscripts","ark:/21198/zz002kjkpv","ark:/21198/zz002kjhnc","2","Completed","Page","medren/masters/21198-zz002kjkpv_2412254_master.tif","1","","","","","","","","","","","","","","","Rouse MS 91: 1r","recto","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kjkpv",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz002kjkqc","ark:/21198/zz002kjhnc","2","Completed","Page","medren/masters/21198-zz002kjkqc_2412257_master.tif","2","","","","","","","","","","","","","","","Rouse MS 91: 1v","verso","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kjkqc",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz002kjkrw","ark:/21198/zz002kjhnc","2","Completed","Page","medren/masters/21198-zz002kjkrw_2412260_master.tif","3","","","","","","","","","","","","","","","Rouse MS 91: 2r","recto","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kjkrw",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz002kjksd","ark:/21198/zz002kjhnc","2","Completed","Page","medren/masters/21198-zz002kjksd_2412263_master.tif","4","","","","","","","","","","","","","","","Rouse MS 91: 2v","verso","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kjksd",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz002kjktx","ark:/21198/zz002kjhnc","2","Completed","Page","medren/masters/21198-zz002kjktx_2412266_master.tif","5","","","","","","","","","","","","","","","Rouse MS 91: 3r","recto","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kjktx",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz002kjkvf","ark:/21198/zz002kjhnc","2","Completed","Page","medren/masters/21198-zz002kjkvf_2412269_master.tif","6","","","","","","","","","","","","","","","Rouse MS 91: 3v","verso","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kjkvf",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz002kjkwz","ark:/21198/zz002kjhnc","2","Completed","Page","medren/masters/21198-zz002kjkwz_2412272_master.tif","7","","","","","","","","","","","","","","","Rouse MS 91: 4r","recto","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kjkwz",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz002kjkxg","ark:/21198/zz002kjhnc","2","Completed","Page","medren/masters/21198-zz002kjkxg_2412275_master.tif","8","","","","","","","","","","","","","","","Rouse MS 91: 4v","verso","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kjkxg",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz002kjkz0","ark:/21198/zz002kjhnc","2","Completed","Page","medren/masters/21198-zz002kjkz0_2412278_master.tif","9","","","","","","","","","","","","","","","Rouse MS 91: 5r","recto","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kjkz0",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz002kjm00","ark:/21198/zz002kjhnc","2","Completed","Page","medren/masters/21198-zz002kjm00_2412281_master.tif","10","","","","","","","","","","","","","","","Rouse MS 91: 5v","verso","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kjm00",""
