"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Language","Subject","Name.repository","Name.creator","Title","Relation.rectoVerso","Date.creation","Relation.isPartOf","Alt ID.local","AltTitle.uniform","Description.note","Format.dimensions","Relation.textDirection","Description.abstract","Coverage.geographic","Relation.leafNumber","Date.normalized","Publisher.placeOfOrigin","Format.medium","Publisher.publisherName","Format.extent","Relation.pageNumber","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Medieval and Renaissance Manuscripts","ark:/21198/zz001hm9bh","ark:/21198/zz001hm990","2","Completed","Page","medren/masters/21198-zz001hm9bh_1295748_master.tif","1","","","","","","","","","","pd","","","","","MS 58 folio 1","r","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hm9bh",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001hm9c1","ark:/21198/zz001hm990","2","Completed","Page","medren/masters/21198-zz001hm9c1_1295751_master.tif","2","","","","","","","","","","pd","","","","","MS 58 folio 1v","v","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hm9c1",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001hm9dj","ark:/21198/zz001hm990","2","Completed","Page","medren/masters/21198-zz001hm9dj_1295754_master.tif","3","","","","","","","","","","pd","","","","","MS 58 folio 2","r","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hm9dj",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001hm9f2","ark:/21198/zz001hm990","2","Completed","Page","medren/masters/21198-zz001hm9f2_1295757_master.tif","4","","","","","","","","","","pd","","","","","MS 58 folio 2v","v","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hm9f2",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001hm9gk","ark:/21198/zz001hm990","2","Completed","Page","","5","","","","","","","","","","pd","","","","","ms_58_0005","r","","","","","","","","","","","","","","","","","missing","",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001hm9h3","ark:/21198/zz001hm990","2","Completed","Page","medren/masters/21198-zz001hm9h3_1295760_master.tif","6","","","","","","","","","","pd","","","","","MS 58 folio 3v","v","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hm9h3",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001hm9jm","ark:/21198/zz001hm990","2","Completed","Page","medren/masters/21198-zz001hm9jm_1295763_master.tif","7","","","","","","","","","","pd","","","","","MS 58 folio 4","r","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hm9jm",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001hm9k4","ark:/21198/zz001hm990","2","Completed","Page","medren/masters/21198-zz001hm9k4_1295766_master.tif","8","","","","","","","","","","pd","","","","","MS 58 folio 4v","v","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hm9k4",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001hm9mn","ark:/21198/zz001hm990","2","Completed","Page","medren/masters/21198-zz001hm9mn_1295769_master.tif","9","","","","","","","","","","pd","","","","","MS 58 folio 5","r","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hm9mn",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001hm9n5","ark:/21198/zz001hm990","2","Completed","Page","medren/masters/21198-zz001hm9n5_1295772_master.tif","10","","","","","","","","","","pd","","","","","MS 58 folio 5v","v","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hm9n5",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001hm9pp","ark:/21198/zz001hm990","2","Completed","Page","medren/masters/21198-zz001hm9pp_1295775_master.tif","11","","","","","","","","","","pd","","","","","MS 58 folio 6","r","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hm9pp",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001hm9q6","ark:/21198/zz001hm990","2","Completed","Page","medren/masters/21198-zz001hm9q6_1295784_master.tif","12","","","","","","","","","","pd","","","","","MS 58 folio 6v","v","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hm9q6",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001hm9rq","ark:/21198/zz001hm990","2","Completed","Page","medren/masters/21198-zz001hm9rq_1295787_master.tif","13","","","","","","","","","","pd","","","","","MS 58 folio 7","r","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hm9rq",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001hm9s7","ark:/21198/zz001hm990","2","Completed","Page","medren/masters/21198-zz001hm9s7_1295790_master.tif","14","","","","","","","","","","pd","","","","","MS 58 folio 7v","v","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hm9s7",""
