"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Language","Subject","Name.repository","Name.creator","Title","Relation.rectoVerso","Date.creation","Relation.isPartOf","Alt ID.local","AltTitle.uniform","Description.note","Format.dimensions","Relation.textDirection","Description.abstract","Coverage.geographic","Relation.leafNumber","Date.normalized","Publisher.placeOfOrigin","Format.medium","Publisher.publisherName","Format.extent","Relation.pageNumber","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Medieval and Renaissance Manuscripts","ark:/21198/zz002kmwp3","ark:/21198/zz0009vj21","2","Completed","Page","","1","","","","","","","","","","","","","","","Coll. 170 Ms. 50 front cover [missing image]","","","","","","","","","","","","","","","","","","missing","",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz0009vmqt","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz0009vmqt-1-master.tif","2","","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. inside front board pastedown","r","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009vmqt",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz0009vpm7","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz0009vpm7-1-master.tif","3","","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. folio 1","v","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009vpm7",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz0009vpp8","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz0009vpp8-1-master.tif","4","","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. folio 1v","r","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009vpp8",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz0009vpr9","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz0009vpr9-1-master.tif","5","","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. folio 2","v","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009vpr9",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz0009vptb","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz0009vptb-1-master.tif","6","","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. folio 2v","r","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009vptb",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz0009vpwc","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz0009vpwc-1-master.tif","7","","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. folio 3","v","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009vpwc",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz0009vpzd","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz0009vpzd-1-master.tif","8","","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. folio 3v","r","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009vpzd",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz0009vq2f","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz0009vq2f-1-master.tif","9","","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. folio 4","v","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009vq2f",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz0009vq4g","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz0009vq4g-1-master.tif","10","","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. folio 4v","r","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009vq4g",""
