"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Language","Subject","Name.repository","Name.creator","Title","Relation.rectoVerso","Date.creation","Relation.isPartOf","Alt ID.local","AltTitle.uniform","Description.note","Format.dimensions","Relation.textDirection","Description.abstract","Coverage.geographic","Relation.leafNumber","Date.normalized","Publisher.placeOfOrigin","Format.medium","Publisher.publisherName","Format.extent","Relation.pageNumber","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Medieval and Renaissance Manuscripts","ark:/21198/zz000rz8zb","ark:/21198/zz000rz8xt","2","Completed","Page","medren/masters/21198-zz000rz8zb-1-master.tif","1","","","","","","","","","","pd","","","","","Coll. 170. Ms. 674. Page 1","r","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rz8zb",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000rz90b","ark:/21198/zz000rz8xt","2","Completed","Page","medren/masters/21198-zz000rz90b-1-master.tif","2","","","","","","","","","","pd","","","","","Coll. 170. Ms. 674. Page 2","v","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rz90b",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000rz91v","ark:/21198/zz000rz8xt","2","Completed","Page","medren/masters/21198-zz000rz91v-1-master.tif","3","","","","","","","","","","pd","","","","","Coll. 170. Ms. 674. Page 3","r","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rz91v",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000rz92c","ark:/21198/zz000rz8xt","2","Completed","Page","medren/masters/21198-zz000rz92c-1-master.tif","4","","","","","","","","","","pd","","","","","Coll. 170. Ms. 674. Page 4","v","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rz92c",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000rz93w","ark:/21198/zz000rz8xt","2","Completed","Page","medren/masters/21198-zz000rz93w-1-master.tif","5","","","","","","","","","","pd","","","","","Coll. 170. Ms. 674. Page 5","r","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rz93w",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000rz94d","ark:/21198/zz000rz8xt","2","Completed","Page","medren/masters/21198-zz000rz94d-1-master.tif","6","","","","","","","","","","pd","","","","","Coll. 170. Ms. 674. Page 6","v","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rz94d",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000rz95x","ark:/21198/zz000rz8xt","2","Completed","Page","medren/masters/21198-zz000rz95x-1-master.tif","7","","","","","","","","","","pd","","","","","Coll. 170. Ms. 674. Page 7","r","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rz95x",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000rz96f","ark:/21198/zz000rz8xt","2","Completed","Page","medren/masters/21198-zz000rz96f-1-master.tif","8","","","","","","","","","","pd","","","","","Coll. 170. Ms. 674. Page 8","v","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rz96f",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000rz97z","ark:/21198/zz000rz8xt","2","Completed","Page","medren/masters/21198-zz000rz97z-1-master.tif","9","","","","","","","","","","pd","","","","","Coll. 170. Ms. 674. Page 9","r","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rz97z",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000rz98g","ark:/21198/zz000rz8xt","2","Completed","Page","medren/masters/21198-zz000rz98g-1-master.tif","10","","","","","","","","","","pd","","","","","Coll. 170. Ms. 674. Page 10","v","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rz98g",""
