"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Language","Subject","Name.repository","Name.creator","Title","Relation.rectoVerso","Date.creation","Relation.isPartOf","Alt ID.local","AltTitle.uniform","Description.note","Format.dimensions","Relation.textDirection","Description.abstract","Coverage.geographic","Relation.leafNumber","Date.normalized","Publisher.placeOfOrigin","Format.medium","Publisher.publisherName","Format.extent","Relation.pageNumber","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Medieval and Renaissance Manuscripts","ark:/21198/zz001z9mvz","ark:/21198/zz001nwkn8","2","Completed","Page","medren/masters/21198-zz001z9mvz_1555335_master.tif","1","","","","","","","","still image","","pd","","","","","170-559_fol_outside_front_board_full-size","r","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001z9mvz",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001nwz4t","ark:/21198/zz001nwkn8","2","Completed","Page","medren/masters/21198-zz001nwz4t_1453395_master.tif","2","","","","","","","","text","","pd","","","","","170_559_fol_i-pastedown","v","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nwz4t",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001nwz5b","ark:/21198/zz001nwkn8","2","Completed","Page","medren/masters/21198-zz001nwz5b_1453398_master.tif","3","","","","","","","","text","","pd","","","","","170-559_fol_ii","r","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nwz5b",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001pzkw6","ark:/21198/zz001nwkn8","2","Completed","Page","medren/masters/21198-zz001pzkw6_1555317_master.tif","4","","","","","","","","still image","","pd","","","","","170-559_fol_i_full-size","v","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001pzkw6",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001pzkxq","ark:/21198/zz001nwkn8","2","Completed","Page","medren/masters/21198-zz001pzkxq_1555320_master.tif","5","","","","","","","","still image","","pd","","","","","170-559_fol_ii_full-size","r","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001pzkxq",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001pzm07","ark:/21198/zz001nwkn8","2","Completed","Page","medren/masters/21198-zz001pzm07_1555326_master.tif","6","","","","","","","","still image","","pd","","","","","170-559_fol_i-pastedown_full-size","v","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001pzm07",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001nwz6v","ark:/21198/zz001nwkn8","2","Completed","Page","medren/masters/21198-zz001nwz6v_1453401_master.tif","7","","","","","","","","text","","pd","","","","","170-559_fol_iii","v","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nwz6v",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001nwz7c","ark:/21198/zz001nwkn8","2","Completed","Page","medren/masters/21198-zz001nwz7c_1554653_master.tif","8","","","","","","","","text","","pd","","","","","170-559_fol_1a","r","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nwz7c",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001pzkz7","ark:/21198/zz001nwkn8","2","Completed","Page","medren/masters/21198-zz001pzkz7_1555323_master.tif","9","","","","","","","","still image","","pd","","","","","170-559_fol_iii_full-size","v","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001pzkz7",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001z9msx","ark:/21198/zz001nwkn8","2","Completed","Page","medren/masters/21198-zz001z9msx_1555329_master.tif","10","","","","","","","","still image","","pd","","","","","170-559_fol_iv_full-size","r","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001z9msx",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001nwz8w","ark:/21198/zz001nwkn8","2","Completed","Page","medren/masters/21198-zz001nwz8w_1554656_master.tif","11","","","","","","","","text","","pd","","","","","170-559_fol_1b","v","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nwz8w",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001nwz9d","ark:/21198/zz001nwkn8","2","Completed","Page","medren/masters/21198-zz001nwz9d_1554659_master.tif","12","","","","","","","","text","","pd","","","","","170-559_fol_2a","r","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nwz9d",""
