"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Language","Subject","Name.repository","Name.creator","Title","Relation.rectoVerso","Date.creation","Relation.isPartOf","Alt ID.local","AltTitle.uniform","Description.note","Format.dimensions","Relation.textDirection","Description.abstract","Coverage.geographic","Relation.leafNumber","Date.normalized","Publisher.placeOfOrigin","Format.medium","Publisher.publisherName","Format.extent","Relation.pageNumber","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Medieval and Renaissance Manuscripts","ark:/21198/zz001dxxm4","ark:/21198/zz000j3rkq","2","Completed","Page","","1","","","","","","","","","","pd","","","","","BELT MS 37 Cover [missing image]","r","","","","","No image.","","","","","","","","","","","","missing","",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3rm7","ark:/21198/zz000j3rkq","2","Completed","Page","medren/masters/21198-zz000j3rm7-1-master.tif","2","","","","","","","","still image","","pd","","","","","Belt MS 37 inside front cover pastedown","v","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3rm7",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3rnr","ark:/21198/zz000j3rkq","2","Completed","Page","medren/masters/21198-zz000j3rnr-1-master.tif","3","","","","","","","","still image|~|text","","pd","","","","","Belt MS 37 folio with Elmer Belt bookplate","r","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3rnr",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3rp8","ark:/21198/zz000j3rkq","2","Completed","Page","medren/masters/21198-zz000j3rp8-1-master.tif","4","","","","","","","","text","","pd","","","","","Belt MS 37 blank folio","v","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3rp8",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3rqs","ark:/21198/zz000j3rkq","2","Completed","Page","medren/masters/21198-zz000j3rqs-1-master.tif","5","","","","","","","","","","pd","","","","","Belt Ms. 37 blank folio","r","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3rqs",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3rr9","ark:/21198/zz000j3rkq","2","Completed","Page","medren/masters/21198-zz000j3rr9-1-master.tif","6","","","","","","","","","","pd","","","","","Belt Ms. 37 blank folio","v","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3rr9",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3rst","ark:/21198/zz000j3rkq","2","Completed","Page","medren/masters/21198-zz000j3rst-1-master.tif","7","","","","","","","","","","pd","","","","","Belt Ms. 37  folio 1","r","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3rst",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3rtb","ark:/21198/zz000j3rkq","2","Completed","Page","medren/masters/21198-zz000j3rtb-1-master.tif","8","","","","","","","","","","pd","","","","","Belt Ms. 37 folio 1v","v","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3rtb",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3rvv","ark:/21198/zz000j3rkq","2","Completed","Page","medren/masters/21198-zz000j3rvv-1-master.tif","9","","","","","","","","","","pd","","","","","Belt Ms. 37 folio 2","r","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3rvv",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3rwc","ark:/21198/zz000j3rkq","2","Completed","Page","medren/masters/21198-zz000j3rwc-1-master.tif","10","","","","","","","","","","pd","","","","","Belt Ms. 37 folio 2v","v","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3rwc",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3rxw","ark:/21198/zz000j3rkq","2","Completed","Page","medren/masters/21198-zz000j3rxw-1-master.tif","11","","","","","","","","","","pd","","","","","Belt Ms. 37 folio 3","r","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3rxw",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3rzd","ark:/21198/zz000j3rkq","2","Completed","Page","medren/masters/21198-zz000j3rzd-1-master.tif","12","","","","","","","","","","pd","","","","","Belt Ms. 37 folio 3v","v","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3rzd",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3s0d","ark:/21198/zz000j3rkq","2","Completed","Page","medren/masters/21198-zz000j3s0d-1-master.tif","13","","","","","","","","","","pd","","","","","Belt Ms. 37 folio 4","r","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3s0d",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3s1x","ark:/21198/zz000j3rkq","2","Completed","Page","medren/masters/21198-zz000j3s1x-1-master.tif","14","","","","","","","","","","pd","","","","","Belt Ms. 37 folio 4v","v","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3s1x",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3s2f","ark:/21198/zz000j3rkq","2","Completed","Page","medren/masters/21198-zz000j3s2f-1-master.tif","15","","","","","","","","","","pd","","","","","Belt Ms. 37 folio 5","r","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3s2f",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3s3z","ark:/21198/zz000j3rkq","2","Completed","Page","medren/masters/21198-zz000j3s3z-1-master.tif","16","","","","","","","","","","pd","","","","","Belt Ms. 37 folio 5v","v","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3s3z",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3s4g","ark:/21198/zz000j3rkq","2","Completed","Page","medren/masters/21198-zz000j3s4g-1-master.tif","17","","","","","","","","","","pd","","","","","Belt Ms. 37 folio 6","r","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3s4g",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3s50","ark:/21198/zz000j3rkq","2","Completed","Page","medren/masters/21198-zz000j3s50-1-master.tif","18","","","","","","","","","","pd","","","","","Belt Ms. 37 folio 6v","v","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3s50",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3s6h","ark:/21198/zz000j3rkq","2","Completed","Page","medren/masters/21198-zz000j3s6h-1-master.tif","19","","","","","","","","","","pd","","","","","Belt Ms. 37 folio 7","r","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3s6h",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3s71","ark:/21198/zz000j3rkq","2","Completed","Page","medren/masters/21198-zz000j3s71-1-master.tif","20","","","","","","","","","","pd","","","","","Belt Ms. 37 folio 7v","v","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3s71",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3s8j","ark:/21198/zz000j3rkq","2","Completed","Page","medren/masters/21198-zz000j3s8j-1-master.tif","21","","","","","","","","","","pd","","","","","Belt Ms. 37 folio 8","r","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3s8j",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3sbk","ark:/21198/zz000j3rkq","2","Completed","Page","medren/masters/21198-zz000j3sbk-1-master.tif","22","","","","","","","","","","pd","","","","","Belt Ms. 37 folio 8v","v","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3sbk",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3sc3","ark:/21198/zz000j3rkq","2","Completed","Page","medren/masters/21198-zz000j3sc3-1-master.tif","23","","","","","","","","","","pd","","","","","Belt Ms. 37 folio 9","r","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3sc3",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3sdm","ark:/21198/zz000j3rkq","2","Completed","Page","medren/masters/21198-zz000j3sdm-1-master.tif","24","","","","","","","","","","pd","","","","","Belt Ms. 37 folio 9v","v","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3sdm",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3sf4","ark:/21198/zz000j3rkq","2","Completed","Page","medren/masters/21198-zz000j3sf4-1-master.tif","25","","","","","","","","","","pd","","","","","Belt Ms. 37 folio 10","r","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3sf4",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3sgn","ark:/21198/zz000j3rkq","2","Completed","Page","medren/masters/21198-zz000j3sgn-1-master.tif","26","","","","","","","","","","pd","","","","","Belt Ms. 37 folio 10v","v","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3sgn",""
