"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Language","Subject","Name.repository","Name.creator","Title","Relation.rectoVerso","Date.creation","Relation.isPartOf","Alt ID.local","AltTitle.uniform","Description.note","Format.dimensions","Relation.textDirection","Description.abstract","Coverage.geographic","Relation.leafNumber","Date.normalized","Publisher.placeOfOrigin","Format.medium","Publisher.publisherName","Format.extent","Relation.pageNumber","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Medieval and Renaissance Manuscripts","ark:/21198/zz002814z8","ark:/21198/zz002814w7","2","Completed","Page","medren/masters/21198-zz002814z8_1882539_master.tif","2","","","","","","","","text","manuscripts (document genre)","pd","","","","","MS 24 folio 1","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002814z8",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz002815v6","ark:/21198/zz002814w7","2","Completed","Page","medren/masters/21198-zz002815v6_1882542_master.tif","3","","","","","","","","text","manuscripts (document genre)","pd","","","","","MS 24 folio 1v","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002815v6",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz002815wq","ark:/21198/zz002814w7","2","Completed","Page","medren/masters/21198-zz002815wq_1882545_master.tif","4","","","","","","","","text","manuscripts (document genre)","pd","","","","","MS 24 folio 2","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002815wq",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz002815x7","ark:/21198/zz002814w7","2","Completed","Page","medren/masters/21198-zz002815x7_1882548_master.tif","5","","","","","","","","text","manuscripts (document genre)","pd","","","","","MS 24 folio 2v","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002815x7",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz002815zr","ark:/21198/zz002814w7","2","Completed","Page","medren/masters/21198-zz002815zr_1882551_master.tif","6","","","","","","","","text","manuscripts (document genre)","pd","","","","","MS 24 folio 3","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002815zr",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz0028160r","ark:/21198/zz002814w7","2","Completed","Page","medren/masters/21198-zz0028160r_1882554_master.tif","7","","","","","","","","text","manuscripts (document genre)","pd","","","","","MS 24 folio 3v","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028160r",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz00281618","ark:/21198/zz002814w7","2","Completed","Page","medren/masters/21198-zz00281618_1882557_master.tif","8","","","","","","","","text","manuscripts (document genre)","pd","","","","","MS 24 folio 4","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00281618",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz0028162s","ark:/21198/zz002814w7","2","Completed","Page","medren/masters/21198-zz0028162s_1882560_master.tif","9","","","","","","","","text","manuscripts (document genre)","pd","","","","","MS 24 folio 4v","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028162s",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz00281639","ark:/21198/zz002814w7","2","Completed","Page","medren/masters/21198-zz00281639_1882563_master.tif","10","","","","","","","","text","manuscripts (document genre)","pd","","","","","MS 24 folio 5","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00281639",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz0028164t","ark:/21198/zz002814w7","2","Completed","Page","medren/masters/21198-zz0028164t_1882566_master.tif","11","","","","","","","","text","manuscripts (document genre)","pd","","","","","MS 24 folio 5v","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028164t",""
