"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Language","Subject","Name.repository","Name.creator","Title","Relation.rectoVerso","Date.creation","Relation.isPartOf","Alt ID.local","AltTitle.uniform","Description.note","Format.dimensions","Relation.textDirection","Description.abstract","Coverage.geographic","Relation.leafNumber","Date.normalized","Publisher.placeOfOrigin","Format.medium","Publisher.publisherName","Format.extent","Relation.pageNumber","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Medieval and Renaissance Manuscripts","ark:/21198/zz002kkntb","ark:/21198/zz001hd4mj","1","In progress","Page","","1","","","","","","","","","","","","","","","MS 57 front cover board","","","","","","","","","","","","","","","","","","missing","",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001hd4n2","ark:/21198/zz001hd4mj","2","Completed","Page","medren/masters/21198-zz001hd4n2_1278123_master.tif","2","","","","","","","","","","pd","","","","","MS 57 inside front cover board","r","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hd4n2",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001hd4pk","ark:/21198/zz001hd4mj","2","Completed","Page","medren/masters/21198-zz001hd4pk_1874412_master.tif","3","","","","","","","","","","pd","","","","","MS 57 endsheet","v","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hd4pk",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001hd4q3","ark:/21198/zz001hd4mj","2","Completed","Page","medren/masters/21198-zz001hd4q3_1278135_master.tif","4","","","","","","","","","","pd","","","","","MS 57 endsheet","r","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hd4q3",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001hd4rm","ark:/21198/zz001hd4mj","2","Completed","Page","medren/masters/21198-zz001hd4rm_1278138_master.tif","5","","","","","","","","","","pd","","","","","MS 57 endsheet","v","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hd4rm",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001hd4s4","ark:/21198/zz001hd4mj","2","Completed","Page","medren/masters/21198-zz001hd4s4_1278141_master.tif","6","","","","","","","","","","pd","","","","","MS 57 endsheet","r","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hd4s4",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001hd4tn","ark:/21198/zz001hd4mj","2","Completed","Page","medren/masters/21198-zz001hd4tn_1278144_master.tif","7","","","","","","","","","","pd","","","","","MS 57 endsheet","v","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hd4tn",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001hd4v5","ark:/21198/zz001hd4mj","2","Completed","Page","medren/masters/21198-zz001hd4v5_1278147_master.tif","8","","","","","","","","","","pd","","","","","MS 57 endsheet","r","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hd4v5",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001hd4wp","ark:/21198/zz001hd4mj","2","Completed","Page","medren/masters/21198-zz001hd4wp_1278150_master.tif","9","","","","","","","","","","pd","","","","","MS 57 endsheet","v","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hd4wp",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001hd4x6","ark:/21198/zz001hd4mj","2","Completed","Page","medren/masters/21198-zz001hd4x6_1278153_master.tif","10","","","","","","","","","","pd","","","","","MS 57 endsheet","r","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hd4x6",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001hd4zq","ark:/21198/zz001hd4mj","2","Completed","Page","medren/masters/21198-zz001hd4zq_1278156_master.tif","11","","","","","","","","","","pd","","","","","MS 57 endsheet","v","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hd4zq",""
