"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Language","Subject","Name.repository","Name.creator","Title","Relation.rectoVerso","Date.creation","Relation.isPartOf","Alt ID.local","AltTitle.uniform","Description.note","Format.dimensions","Relation.textDirection","Description.abstract","Coverage.geographic","Relation.leafNumber","Date.normalized","Publisher.placeOfOrigin","Format.medium","Publisher.publisherName","Format.extent","Relation.pageNumber","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Medieval and Renaissance Manuscripts","ark:/21198/zz002dj74p","ark:/21198/zz002dj714","2","Completed","Page","medren/masters/21198-zz002dj74p_2151931_master.tif","1","","","","","","","","","","","","","","","uclamss_170_743-IAr","","Register for 24 April 1412","Bound Manuscripts Collection (Collection 170). UCLA Library Special Collections, Charles E. Young Research Library, University of California, Los Angeles.","uclamss_170_743-IA","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dj74p",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz002dj756","ark:/21198/zz002dj714","2","Completed","Page","medren/masters/21198-zz002dj756_2151934_master.tif","2","","","","","","","","","","","","","","","uclamss_170_743-IAv","","24 April 1412","Bound Manuscripts Collection (Collection 170). UCLA Library Special Collections, Charles E. Young Research Library, University of California, Los Angeles.","uclamss_170_743-IA_back","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dj756",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz002dj76q","ark:/21198/zz002dj714","2","Completed","Page","medren/masters/21198-zz002dj76q_2151937_master.tif","3","","","","","","","","","","","","","","","uclamss_170_743-IBr","","Register for 24-25 April 1412","Bound Manuscripts Collection (Collection 170). UCLA Library Special Collections, Charles E. Young Research Library, University of California, Los Angeles.","uclamss_170_743-IB","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dj76q",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz002dj777","ark:/21198/zz002dj714","2","Completed","Page","medren/masters/21198-zz002dj777_2151940_master.tif","4","","","","","","","","","","","","","","","uclamss_170_743-IBv","","Register for 24-25 April 1412","Bound Manuscripts Collection (Collection 170). UCLA Library Special Collections, Charles E. Young Research Library, University of California, Los Angeles.","uclamss_170_743-IB_back","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dj777",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz002dj78r","ark:/21198/zz002dj714","2","Completed","Page","medren/masters/21198-zz002dj78r_2151943_master.tif","5","","","","","","","","","","","","","","","uclamss_170_743-ICr","","Register for 20-21 May 1412","Bound Manuscripts Collection (Collection 170). UCLA Library Special Collections, Charles E. Young Research Library, University of California, Los Angeles.","uclamss_170_743-IC","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dj78r",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz002dj798","ark:/21198/zz002dj714","2","Completed","Page","medren/masters/21198-zz002dj798_2151946_master.tif","6","","","","","","","","","","","","","","","uclamss_170_743-ICv","","Register for 20-21 May 1412","Bound Manuscripts Collection (Collection 170). UCLA Library Special Collections, Charles E. Young Research Library, University of California, Los Angeles.","uclamss_170_743-IC_back","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dj798",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz002dj7sh","ark:/21198/zz002dj714","2","Completed","Page","medren/masters/21198-zz002dj7sh_2151949_master.tif","7","","","","","","","","","","","","","","","uclamss_170_743-IDr","","Register for 21 May 1412","Bound Manuscripts Collection (Collection 170). UCLA Library Special Collections, Charles E. Young Research Library, University of California, Los Angeles.","uclamss_170_743-ID","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dj7sh",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz002dj8d9","ark:/21198/zz002dj714","2","Completed","Page","medren/masters/21198-zz002dj8d9_2151952_master.tif","8","","","","","","","","","","","","","","","uclamss_170_743-IDv","","Register for 21 May 1412","Bound Manuscripts Collection (Collection 170). UCLA Library Special Collections, Charles E. Young Research Library, University of California, Los Angeles.","uclamss_170_743-ID_back","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dj8d9",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz002dj8gb","ark:/21198/zz002dj714","2","Completed","Page","medren/masters/21198-zz002dj8gb_2151955_master.tif","9","","","","","","","","","","","","","","","uclamss_170_743-IEr","","Register for 23 May 1412","Bound Manuscripts Collection (Collection 170). UCLA Library Special Collections, Charles E. Young Research Library, University of California, Los Angeles.","uclamss_170_743-IE","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dj8gb",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz002dj8jc","ark:/21198/zz002dj714","2","Completed","Page","medren/masters/21198-zz002dj8jc_2151958_master.tif","10","","","","","","","","","","","","","","","uclamss_170_743-IEv","","Register for 23 May 1412","Bound Manuscripts Collection (Collection 170). UCLA Library Special Collections, Charles E. Young Research Library, University of California, Los Angeles.","uclamss_170_743-IE_back","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dj8jc",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz002dj96p","ark:/21198/zz002dj714","2","Completed","Page","medren/masters/21198-zz002dj96p_2151969_master.tif","11","","","","","","","","","","","","","","","uclamss_170_743-IFr","","Register for 24 May 1412","Bound Manuscripts Collection (Collection 170). UCLA Library Special Collections, Charles E. Young Research Library, University of California, Los Angeles.","uclamss_170_743-IF","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dj96p",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz002dj98q","ark:/21198/zz002dj714","2","Completed","Page","medren/masters/21198-zz002dj98q_2151974_master.tif","12","","","","","","","","","","","","","","","uclamss_170_743-IFv","","Register 24 May 1412","Bound Manuscripts Collection (Collection 170). UCLA Library Special Collections, Charles E. Young Research Library, University of California, Los Angeles.","uclamss_170_743-IF_back","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dj98q",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz002dj997","ark:/21198/zz002dj714","2","Completed","Page","medren/masters/21198-zz002dj997_2411091_master.tif","13","","","","","","","","","","","","","","","uclamss_170_743-IIr","","","Bound Manuscripts Collection (Collection 170). UCLA Library Special Collections, Charles E. Young Research Library, University of California, Los Angeles.","uclamss_170_743-II","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dj997",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz002dj9br","ark:/21198/zz002dj714","2","Completed","Page","medren/masters/21198-zz002dj9br_2411094_master.tif","14","","","","","","","","","","","","","","","uclamss_170_743-IIv","","","Bound Manuscripts Collection (Collection 170). UCLA Library Special Collections, Charles E. Young Research Library, University of California, Los Angeles.","uclamss_170_743-II_back","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dj9br",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz002dj9c8","ark:/21198/zz002dj714","2","Completed","Page","medren/masters/21198-zz002dj9c8_2411097_master.tif","15","","","","","","","","","","","","","","","uclamss_170_743-IIIr","","","Bound Manuscripts Collection (Collection 170). UCLA Library Special Collections, Charles E. Young Research Library, University of California, Los Angeles.","uclamss_170_743-III","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dj9c8",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz002dj9ds","ark:/21198/zz002dj714","2","Completed","Page","medren/masters/21198-zz002dj9ds_2411100_master.tif","16","","","","","","","","","","","","","","","uclamss_170_743-IIIv","","","Bound Manuscripts Collection (Collection 170). UCLA Library Special Collections, Charles E. Young Research Library, University of California, Los Angeles.","uclamss_170_743-III_back","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dj9ds",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz002dj9f9","ark:/21198/zz002dj714","2","Completed","Page","medren/masters/21198-zz002dj9f9_2411103_master.tif","17","","","","","","","","","","","","","","","uclamss_170_743-IVr","","","Bound Manuscripts Collection (Collection 170). UCLA Library Special Collections, Charles E. Young Research Library, University of California, Los Angeles.","uclamss_170_743-IV","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dj9f9",""
