"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Language","Subject","Name.repository","Name.creator","Title","Relation.rectoVerso","Date.creation","Relation.isPartOf","Alt ID.local","AltTitle.uniform","Description.note","Format.dimensions","Relation.textDirection","Description.abstract","Coverage.geographic","Relation.leafNumber","Date.normalized","Publisher.placeOfOrigin","Format.medium","Publisher.publisherName","Format.extent","Relation.pageNumber","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Medieval and Renaissance Manuscripts","ark:/21198/zz002kkmxd","ark:/21198/zz000sh5j8","2","Completed","Page","","1","","","","","","","","","","","","","","","MS 52 front cover","","","","","","","","","","","","","","","","","","missing","",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000sh5ks","ark:/21198/zz000sh5j8","2","Completed","Page","medren/masters/21198-zz000sh5ks-1-master.tif","2","","","","","","","","","","pd","","","","","MS 52 inside front cover","r","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sh5ks",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000sh5m9","ark:/21198/zz000sh5j8","2","Completed","Page","medren/masters/21198-zz000sh5m9-1-master.tif","3","","","","","","","","","","pd","","","","","MS 52 endsheet","v","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sh5m9",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000sh5nt","ark:/21198/zz000sh5j8","2","Completed","Page","medren/masters/21198-zz000sh5nt-1-master.tif","4","","","","","","","","","","pd","","","","","MS 52 verso endsheet","r","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sh5nt",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000sh5pb","ark:/21198/zz000sh5j8","2","Completed","Page","medren/masters/21198-zz000sh5pb-1-master.tif","5","","","","","","","","","","pd","","","","","MS 52 folio 1","v","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sh5pb",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000sh5qv","ark:/21198/zz000sh5j8","2","Completed","Page","medren/masters/21198-zz000sh5qv-1-master.tif","6","","","","","","","","","","pd","","","","","MS 52 folio 1v","r","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sh5qv",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000sh5rc","ark:/21198/zz000sh5j8","2","Completed","Page","medren/masters/21198-zz000sh5rc-1-master.tif","7","","","","","","","","","","pd","","","","","MS 52 folio 2","v","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sh5rc",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000sh5sw","ark:/21198/zz000sh5j8","2","Completed","Page","medren/masters/21198-zz000sh5sw-1-master.tif","8","","","","","","","","","","pd","","","","","MS 52 folio 2v","r","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sh5sw",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000sh5td","ark:/21198/zz000sh5j8","2","Completed","Page","medren/masters/21198-zz000sh5td-1-master.tif","9","","","","","","","","","","pd","","","","","MS 52 folio 3","v","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sh5td",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000sh5vx","ark:/21198/zz000sh5j8","2","Completed","Page","medren/masters/21198-zz000sh5vx-1-master.tif","10","","","","","","","","","","pd","","","","","MS 52 folio 3v","r","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sh5vx",""
