"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Language","Subject","Name.repository","Name.creator","Title","Relation.rectoVerso","Date.creation","Relation.isPartOf","Alt ID.local","AltTitle.uniform","Description.note","Format.dimensions","Relation.textDirection","Description.abstract","Coverage.geographic","Relation.leafNumber","Date.normalized","Publisher.placeOfOrigin","Format.medium","Publisher.publisherName","Format.extent","Relation.pageNumber","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Medieval and Renaissance Manuscripts","ark:/21198/zz001nfxbm","ark:/21198/zz001nfx72","1","In progress","Page","medren/masters/21198-zz001nfxbm_1311333_master.tif","1","","","","","","","","text","","pd","","","","","ms_103_0001","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nfxbm",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001nfxc4","ark:/21198/zz001nfx72","1","In progress","Page","medren/masters/21198-zz001nfxc4_1311337_master.tif","2","","","","","","","","text","","pd","","","","","ms_103_0002","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nfxc4",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001nfxdn","ark:/21198/zz001nfx72","1","In progress","Page","medren/masters/21198-zz001nfxdn_1311343_master.tif","3","","","","","","","","text","","pd","","","","","ms_103_0003","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nfxdn",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001nfxf5","ark:/21198/zz001nfx72","1","In progress","Page","medren/masters/21198-zz001nfxf5_1311359_master.tif","4","","","","","","","","text","","pd","","","","","ms_103_0004","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nfxf5",""
