"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Language","Subject","Name.repository","Name.creator","Title","Relation.rectoVerso","Date.creation","Relation.isPartOf","Alt ID.local","AltTitle.uniform","Description.note","Format.dimensions","Relation.textDirection","Description.abstract","Coverage.geographic","Relation.leafNumber","Date.normalized","Publisher.placeOfOrigin","Format.medium","Publisher.publisherName","Format.extent","Relation.pageNumber","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Medieval and Renaissance Manuscripts","ark:/21198/zz001hcw71","ark:/21198/zz001hcw6h","2","Completed","Page","medren/masters/21198-zz001hcw71_1276697_master.tif","1","","","","","","","","","","pd","","","","","MS 33 folio 1","r","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hcw71",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001hcw8j","ark:/21198/zz001hcw6h","1","In progress","Page","medren/masters/21198-zz001hcw8j_1276700_master.tif","2","","","","","","","","","","pd","","","","","MS 33 folio 1v","v","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hcw8j",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001hcw92","ark:/21198/zz001hcw6h","2","Completed","Page","medren/masters/21198-zz001hcw92_1276703_master.tif","3","","","","","","","","","","pd","","","","","MS 33 folio 2","r","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hcw92",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001hcwbk","ark:/21198/zz001hcw6h","2","Completed","Page","medren/masters/21198-zz001hcwbk_1276706_master.tif","4","","","","","","","","","","pd","","","","","MS 33 folio 2v","v","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hcwbk",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001hcwc3","ark:/21198/zz001hcw6h","1","In progress","Page","medren/masters/21198-zz001hcwc3_1276709_master.tif","5","","","","","","","","","","pd","","","","","MS 33 folio 3","r","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hcwc3",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001hcwdm","ark:/21198/zz001hcw6h","2","Completed","Page","medren/masters/21198-zz001hcwdm_1276712_master.tif","6","","","","","","","","","","pd","","","","","MS 30 folio 3v","v","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hcwdm",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001hcwf4","ark:/21198/zz001hcw6h","2","Completed","Page","medren/masters/21198-zz001hcwf4_1276715_master.tif","7","","","","","","","","","","pd","","","","","MS 33 folio 4","r","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hcwf4",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001hcwgn","ark:/21198/zz001hcw6h","2","Completed","Page","medren/masters/21198-zz001hcwgn_1276718_master.tif","8","","","","","","","","","","pd","","","","","MS 33 folio 4v","v","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hcwgn",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001hcwh5","ark:/21198/zz001hcw6h","2","Completed","Page","medren/masters/21198-zz001hcwh5_1276721_master.tif","9","","","","","","","","","","pd","","","","","MS 33 folio 5","r","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hcwh5",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001hcwjp","ark:/21198/zz001hcw6h","2","Completed","Page","medren/masters/21198-zz001hcwjp_1276724_master.tif","10","","","","","","","","","","pd","","","","","MS 33 folio 5v","v","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hcwjp",""
