"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Language","Subject","Name.repository","Name.creator","Title","Relation.rectoVerso","Date.creation","Relation.isPartOf","Alt ID.local","AltTitle.uniform","Description.note","Format.dimensions","Relation.textDirection","Description.abstract","Coverage.geographic","Relation.leafNumber","Date.normalized","Publisher.placeOfOrigin","Format.medium","Publisher.publisherName","Format.extent","Relation.pageNumber","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Medieval and Renaissance Manuscripts","ark:/21198/zz001hqndq","ark:/21198/zz001hqnc6","1","In progress","Page","medren/masters/21198-zz001hqndq_1301637_master.tif","1","","","","","","","","","","pd","","","","","ms_75_0001","r","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hqndq",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001hqnf7","ark:/21198/zz001hqnc6","4","Derived","Page","medren/masters/21198-zz001hqnf7_1301640_master.tif","2","","","","","","","","","","pd","","","","","ms_75_0002","v","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hqnf7",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001hqngr","ark:/21198/zz001hqnc6","4","Derived","Page","medren/masters/21198-zz001hqngr_1301643_master.tif","3","","","","","","","","","","pd","","","","","ms_75_0003","r","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hqngr",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001hqnh8","ark:/21198/zz001hqnc6","2","Completed","Page","medren/masters/21198-zz001hqnh8_1301646_master.tif","4","","","","","","","","","manuscripts (document genre)","pd","","","","","MS 75 folio 1","v","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hqnh8",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001hqnjs","ark:/21198/zz001hqnc6","2","Completed","Page","medren/masters/21198-zz001hqnjs_1301649_master.tif","5","","","","","","","","","manuscripts (document genre)","pd","","","","","MS 75 folio 1v","r","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hqnjs",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001hqnk9","ark:/21198/zz001hqnc6","4","Derived","Page","","6","","","","","","","","","manuscripts (document genre)","pd","","","","","MS 75 folio 2 (image missing)","r","","","","","","","","","","","","","","","","","missing","",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001hqnmt","ark:/21198/zz001hqnc6","2","Completed","Page","medren/masters/21198-zz001hqnmt_1301652_master.tif","7","","","","","","","","","manuscripts (document genre)","pd","","","","","MS 75 folio 2v","v","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hqnmt",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001hqnnb","ark:/21198/zz001hqnc6","2","Completed","Page","medren/masters/21198-zz001hqnnb_1301655_master.tif","8","","","","","","","","","manuscripts (document genre)","pd","","","","","MS 75 folio 3","r","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hqnnb",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001hqnpv","ark:/21198/zz001hqnc6","2","Completed","Page","medren/masters/21198-zz001hqnpv_1301658_master.tif","9","","","","","","","","","manuscripts (document genre)","pd","","","","","MS 75 folio 3v","v","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hqnpv",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001hqnqc","ark:/21198/zz001hqnc6","2","Completed","Page","medren/masters/21198-zz001hqnqc_1301661_master.tif","10","","","","","","","","","","pd","","","","","MS 75 folio 4","r","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hqnqc",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001hqnrw","ark:/21198/zz001hqnc6","2","Completed","Page","medren/masters/21198-zz001hqnrw_1301664_master.tif","11","","","","","","","","","manuscripts (document genre)","pd","","","","","MS 75 folio 4v","v","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hqnrw",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001hqnsd","ark:/21198/zz001hqnc6","2","Completed","Page","medren/masters/21198-zz001hqnsd_1301667_master.tif","12","","","","","","","","","manuscripts (document genre)","pd","","","","","MS 75 folio 5","r","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hqnsd",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001hqntx","ark:/21198/zz001hqnc6","2","Completed","Page","medren/masters/21198-zz001hqntx_1301670_master.tif","13","","","","","","","","","","pd","","","","","MS 75 folio 5v","v","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hqntx",""
