"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Language","Subject","Name.repository","Name.creator","Title","Relation.rectoVerso","Date.creation","Relation.isPartOf","Alt ID.local","AltTitle.uniform","Description.note","Format.dimensions","Relation.textDirection","Description.abstract","Coverage.geographic","Relation.leafNumber","Date.normalized","Publisher.placeOfOrigin","Format.medium","Publisher.publisherName","Format.extent","Relation.pageNumber","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Medieval and Renaissance Manuscripts","ark:/21198/zz001nj369","ark:/21198/zz001nj0xq","1","In progress","Page","medren/masters/21198-zz001nj369_1316839_master.tif","1","","","","","","","","","","pd","","","","","ms_90_0001","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nj369",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001nj37t","ark:/21198/zz001nj0xq","1","In progress","Page","medren/masters/21198-zz001nj37t_1316845_master.tif","2","","","","","","","","","","pd","","","","","ms_90_0002","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nj37t",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001nj38b","ark:/21198/zz001nj0xq","1","In progress","Page","medren/masters/21198-zz001nj38b_1316849_master.tif","3","","","","","","","","","","pd","","","","","ms_90_0003","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nj38b",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001nj39v","ark:/21198/zz001nj0xq","1","In progress","Page","medren/masters/21198-zz001nj39v_1316857_master.tif","4","","","","","","","","","","pd","","","","","ms_90_0004","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nj39v",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001nj3bc","ark:/21198/zz001nj0xq","1","In progress","Page","medren/masters/21198-zz001nj3bc_1316865_master.tif","5","","","","","","","","","","pd","","","","","ms_90_0005","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nj3bc",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001nj3cw","ark:/21198/zz001nj0xq","1","In progress","Page","medren/masters/21198-zz001nj3cw_1316875_master.tif","6","","","","","","","","","","pd","","","","","ms_90_0006","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nj3cw",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001nj3dd","ark:/21198/zz001nj0xq","1","In progress","Page","medren/masters/21198-zz001nj3dd_1316888_master.tif","7","","","","","","","","","","pd","","","","","ms_90_0007","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nj3dd",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001nj3fx","ark:/21198/zz001nj0xq","1","In progress","Page","medren/masters/21198-zz001nj3fx_1316903_master.tif","8","","","","","","","","","","pd","","","","","ms_90_0008","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nj3fx",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001nj3gf","ark:/21198/zz001nj0xq","1","In progress","Page","medren/masters/21198-zz001nj3gf_1316917_master.tif","9","","","","","","","","","","pd","","","","","ms_90_0009","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nj3gf",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001nj3hz","ark:/21198/zz001nj0xq","1","In progress","Page","medren/masters/21198-zz001nj3hz_1316934_master.tif","10","","","","","","","","","","pd","","","","","ms_90_0010","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nj3hz",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001nj3jg","ark:/21198/zz001nj0xq","1","In progress","Page","medren/masters/21198-zz001nj3jg_1316942_master.tif","11","","","","","","","","","","pd","","","","","ms_90_0011","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nj3jg",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001nj3k0","ark:/21198/zz001nj0xq","1","In progress","Page","medren/masters/21198-zz001nj3k0_1316976_master.tif","12","","","","","","","","","","pd","","","","","ms_90_0012","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nj3k0",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001nj3mh","ark:/21198/zz001nj0xq","1","In progress","Page","medren/masters/21198-zz001nj3mh_1316986_master.tif","13","","","","","","","","","","pd","","","","","ms_90_0013","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nj3mh",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001nj3n1","ark:/21198/zz001nj0xq","1","In progress","Page","medren/masters/21198-zz001nj3n1_1316997_master.tif","14","","","","","","","","","","pd","","","","","ms_90_0014","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nj3n1",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001nj3pj","ark:/21198/zz001nj0xq","1","In progress","Page","medren/masters/21198-zz001nj3pj_1317006_master.tif","15","","","","","","","","","","pd","","","","","ms_90_0015","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nj3pj",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001nj3q2","ark:/21198/zz001nj0xq","1","In progress","Page","medren/masters/21198-zz001nj3q2_1317015_master.tif","16","","","","","","","","","","pd","","","","","ms_90_0016","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nj3q2",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001nj3rk","ark:/21198/zz001nj0xq","1","In progress","Page","medren/masters/21198-zz001nj3rk_1317027_master.tif","17","","","","","","","","","","pd","","","","","ms_90_0017","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nj3rk",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001nj3s3","ark:/21198/zz001nj0xq","1","In progress","Page","medren/masters/21198-zz001nj3s3_1317035_master.tif","18","","","","","","","","","","pd","","","","","ms_90_0018","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nj3s3",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001nj3tm","ark:/21198/zz001nj0xq","1","In progress","Page","medren/masters/21198-zz001nj3tm_1317042_master.tif","19","","","","","","","","","","pd","","","","","ms_90_0019","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nj3tm",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001nj3v4","ark:/21198/zz001nj0xq","1","In progress","Page","medren/masters/21198-zz001nj3v4_1317048_master.tif","20","","","","","","","","","","pd","","","","","ms_90_0020","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nj3v4",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001nj3wn","ark:/21198/zz001nj0xq","1","In progress","Page","medren/masters/21198-zz001nj3wn_1317054_master.tif","21","","","","","","","","","","pd","","","","","ms_90_0021","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nj3wn",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001nj3x5","ark:/21198/zz001nj0xq","1","In progress","Page","medren/masters/21198-zz001nj3x5_1317059_master.tif","22","","","","","","","","","","pd","","","","","ms_90_0022","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nj3x5",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001nj3zp","ark:/21198/zz001nj0xq","1","In progress","Page","medren/masters/21198-zz001nj3zp_1317062_master.tif","23","","","","","","","","","","pd","","","","","ms_90_0023","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nj3zp",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001nj40p","ark:/21198/zz001nj0xq","1","In progress","Page","medren/masters/21198-zz001nj40p_1317069_master.tif","24","","","","","","","","","","pd","","","","","ms_90_0024","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nj40p",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001nj416","ark:/21198/zz001nj0xq","1","In progress","Page","medren/masters/21198-zz001nj416_1317074_master.tif","25","","","","","","","","","","pd","","","","","ms_90_0025","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nj416",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001nj42q","ark:/21198/zz001nj0xq","1","In progress","Page","medren/masters/21198-zz001nj42q_1317077_master.tif","26","","","","","","","","","","pd","","","","","ms_90_0026","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nj42q",""
