"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Language","Subject","Name.repository","Name.creator","Title","Relation.rectoVerso","Date.creation","Relation.isPartOf","Alt ID.local","AltTitle.uniform","Description.note","Format.dimensions","Relation.textDirection","Description.abstract","Coverage.geographic","Relation.leafNumber","Date.normalized","Publisher.placeOfOrigin","Format.medium","Publisher.publisherName","Format.extent","Relation.pageNumber","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Medieval and Renaissance Manuscripts","ark:/21198/zz000s39z1","ark:/21198/zz000s39xh","2","Completed","Page","medren/masters/21198-zz000s39z1-1-master.tif","1","","","","","","","","","","pd","","","","","1","r","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s39z1",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000s3b01","ark:/21198/zz000s39xh","2","Completed","Page","medren/masters/21198-zz000s3b01-1-master.tif","2","","","","","","","","","","pd","","","","","2","v","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s3b01",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000s3b1j","ark:/21198/zz000s39xh","2","Completed","Page","medren/masters/21198-zz000s3b1j-1-master.tif","3","","","","","","","","","","pd","","","","","3","r","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s3b1j",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000s3b22","ark:/21198/zz000s39xh","2","Completed","Page","medren/masters/21198-zz000s3b22-1-master.tif","4","","","","","","","","","","pd","","","","","4","v","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s3b22",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000s3b3k","ark:/21198/zz000s39xh","2","Completed","Page","medren/masters/21198-zz000s3b3k-1-master.tif","5","","","","","","","","","","pd","","","","","5","r","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s3b3k",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000s3b43","ark:/21198/zz000s39xh","2","Completed","Page","medren/masters/21198-zz000s3b43-1-master.tif","6","","","","","","","","","","pd","","","","","6","v","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s3b43",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000s3b5m","ark:/21198/zz000s39xh","2","Completed","Page","medren/masters/21198-zz000s3b5m-1-master.tif","7","","","","","","","","","","pd","","","","","7","r","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s3b5m",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000s3b64","ark:/21198/zz000s39xh","2","Completed","Page","medren/masters/21198-zz000s3b64-1-master.tif","8","","","","","","","","","","pd","","","","","8","v","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s3b64",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000s3b7n","ark:/21198/zz000s39xh","2","Completed","Page","medren/masters/21198-zz000s3b7n-1-master.tif","9","","","","","","","","","","pd","","","","","9","r","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s3b7n",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000s3b85","ark:/21198/zz000s39xh","2","Completed","Page","medren/masters/21198-zz000s3b85-1-master.tif","10","","","","","","","","","","pd","","","","","10","v","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s3b85",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000s3b9p","ark:/21198/zz000s39xh","2","Completed","Page","medren/masters/21198-zz000s3b9p-1-master.tif","11","","","","","","","","","","pd","","","","","11","r","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s3b9p",""
