"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Language","Subject","Name.repository","Name.creator","Title","Relation.rectoVerso","Date.creation","Relation.isPartOf","Alt ID.local","AltTitle.uniform","Description.note","Format.dimensions","Relation.textDirection","Description.abstract","Coverage.geographic","Relation.leafNumber","Date.normalized","Publisher.placeOfOrigin","Format.medium","Publisher.publisherName","Format.extent","Relation.pageNumber","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Medieval and Renaissance Manuscripts","ark:/21198/zz000s3rm4","ark:/21198/zz000s3rkm","2","Completed","Page","medren/masters/21198-zz000s3rm4-1-master.tif","1","","","","","","","","","","pd","","","","","1","r","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s3rm4",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000s3rnn","ark:/21198/zz000s3rkm","2","Completed","Page","medren/masters/21198-zz000s3rnn-1-master.tif","2","","","","","","","","","","pd","","","","","2","v","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s3rnn",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000s3rp5","ark:/21198/zz000s3rkm","2","Completed","Page","medren/masters/21198-zz000s3rp5-1-master.tif","3","","","","","","","","","","pd","","","","","3","r","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s3rp5",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000s3rqp","ark:/21198/zz000s3rkm","2","Completed","Page","medren/masters/21198-zz000s3rqp-1-master.tif","4","","","","","","","","","","pd","","","","","4","v","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s3rqp",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000s3rr6","ark:/21198/zz000s3rkm","2","Completed","Page","medren/masters/21198-zz000s3rr6-1-master.tif","5","","","","","","","","","","pd","","","","","5","r","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s3rr6",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000s3rsq","ark:/21198/zz000s3rkm","2","Completed","Page","medren/masters/21198-zz000s3rsq-1-master.tif","6","","","","","","","","","","pd","","","","","6","v","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s3rsq",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000s3rt7","ark:/21198/zz000s3rkm","2","Completed","Page","medren/masters/21198-zz000s3rt7-1-master.tif","7","","","","","","","","","","pd","","","","","7","r","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s3rt7",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000s3rvr","ark:/21198/zz000s3rkm","2","Completed","Page","medren/masters/21198-zz000s3rvr-1-master.tif","8","","","","","","","","","","pd","","","","","8","v","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s3rvr",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000s3rw8","ark:/21198/zz000s3rkm","2","Completed","Page","medren/masters/21198-zz000s3rw8-1-master.tif","9","","","","","","","","","","pd","","","","","9","r","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s3rw8",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000s3rxs","ark:/21198/zz000s3rkm","2","Completed","Page","medren/masters/21198-zz000s3rxs-1-master.tif","10","","","","","","","","","","pd","","","","","10","v","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s3rxs",""
