"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Language","Subject","Name.repository","Name.creator","Title","Relation.rectoVerso","Date.creation","Relation.isPartOf","Alt ID.local","AltTitle.uniform","Description.note","Format.dimensions","Relation.textDirection","Description.abstract","Coverage.geographic","Relation.leafNumber","Date.normalized","Publisher.placeOfOrigin","Format.medium","Publisher.publisherName","Format.extent","Relation.pageNumber","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Medieval and Renaissance Manuscripts","ark:/21198/zz001nhsn7","ark:/21198/zz001nhhgs","1","In progress","Page","medren/masters/21198-zz001nhsn7_1315787_master.tif","1","","","","","","","","","","pd","","","","","ms_92_0001","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nhsn7",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001nhspr","ark:/21198/zz001nhhgs","1","In progress","Page","medren/masters/21198-zz001nhspr_1315799_master.tif","2","","","","","","","","","","pd","","","","","ms_92_0002","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nhspr",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001nhsq8","ark:/21198/zz001nhhgs","1","In progress","Page","medren/masters/21198-zz001nhsq8_1315820_master.tif","3","","","","","","","","","","pd","","","","","ms_92_0003","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nhsq8",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001nhsrs","ark:/21198/zz001nhhgs","1","In progress","Page","medren/masters/21198-zz001nhsrs_1315839_master.tif","4","","","","","","","","","","pd","","","","","ms_92_0004","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nhsrs",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001nhss9","ark:/21198/zz001nhhgs","1","In progress","Page","medren/masters/21198-zz001nhss9_1315853_master.tif","5","","","","","","","","","","pd","","","","","ms_92_0005","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nhss9",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001nhstt","ark:/21198/zz001nhhgs","1","In progress","Page","medren/masters/21198-zz001nhstt_1315868_master.tif","6","","","","","","","","","","pd","","","","","ms_92_0006","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nhstt",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001nhsvb","ark:/21198/zz001nhhgs","1","In progress","Page","medren/masters/21198-zz001nhsvb_1315888_master.tif","7","","","","","","","","","","pd","","","","","ms_92_0007","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nhsvb",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001nhswv","ark:/21198/zz001nhhgs","1","In progress","Page","medren/masters/21198-zz001nhswv_1315898_master.tif","8","","","","","","","","","","pd","","","","","ms_92_0008","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nhswv",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001nhsxc","ark:/21198/zz001nhhgs","1","In progress","Page","medren/masters/21198-zz001nhsxc_1316789_master.tif","9","","","","","","","","","","pd","","","","","ms_92_0009","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nhsxc",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001nhszw","ark:/21198/zz001nhhgs","1","In progress","Page","medren/masters/21198-zz001nhszw_1316792_master.tif","10","","","","","","","","","","pd","","","","","ms_92_0010","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nhszw",""
