"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Language","Subject","Name.repository","Name.creator","Title","Relation.rectoVerso","Date.creation","Relation.isPartOf","Alt ID.local","AltTitle.uniform","Description.note","Format.dimensions","Relation.textDirection","Description.abstract","Coverage.geographic","Relation.leafNumber","Date.normalized","Publisher.placeOfOrigin","Format.medium","Publisher.publisherName","Format.extent","Relation.pageNumber","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Medieval and Renaissance Manuscripts","ark:/21198/zz00152q4w","ark:/21198/zz00152q3c","2","Completed","Page","medren/masters/21198-zz00152q4w-1-master.tif","1","","","","","","","","text","","pd","","","","","MS 20 folio 1","r","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00152q4w",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz00152q5d","ark:/21198/zz00152q3c","2","Completed","Page","medren/masters/21198-zz00152q5d-1-master.tif","2","","","","","","","","text","","pd","","","","","MS 20 folio 1v","v","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00152q5d",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz00152q6x","ark:/21198/zz00152q3c","2","Completed","Page","medren/masters/21198-zz00152q6x-1-master.tif","3","","","","","","","","text","","pd","","","","","MS 20 folio 2","r","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00152q6x",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz00152q7f","ark:/21198/zz00152q3c","2","Completed","Page","medren/masters/21198-zz00152q7f-1-master.tif","4","","","","","","","","text","","pd","","","","","MS 20 folio 2v","v","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00152q7f",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz00152q8z","ark:/21198/zz00152q3c","2","Completed","Page","medren/masters/21198-zz00152q8z-1-master.tif","5","","","","","","","","text","","pd","","","","","MS 20 folio 3","r","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00152q8z",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz00152q9g","ark:/21198/zz00152q3c","2","Completed","Page","medren/masters/21198-zz00152q9g-1-master.tif","6","","","","","","","","text","","pd","","","","","MS 20 folio 3v","v","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00152q9g",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz00152qb0","ark:/21198/zz00152q3c","2","Completed","Page","medren/masters/21198-zz00152qb0-1-master.tif","7","","","","","","","","text","","pd","","","","","MS 20 folio 4","r","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00152qb0",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz00152qch","ark:/21198/zz00152q3c","2","Completed","Page","medren/masters/21198-zz00152qch-1-master.tif","8","","","","","","","","text","","pd","","","","","MS 20 folio 4v","v","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00152qch",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz00152qd1","ark:/21198/zz00152q3c","2","Completed","Page","medren/masters/21198-zz00152qd1-1-master.tif","10","","","","","","","","text","","pd","","","","","MS 20 Page 5","r","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00152qd1",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz00152qfj","ark:/21198/zz00152q3c","2","Completed","Page","medren/masters/21198-zz00152qfj-1-master.tif","11","","","","","","","","text","","pd","","","","","MS 20 folio 5v","v","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00152qfj",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz00152qg2","ark:/21198/zz00152q3c","2","Completed","Page","medren/masters/21198-zz00152qg2-1-master.tif","12","","","","","","","","text","","pd","","","","","MS 20 folio 6","r","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00152qg2",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz00152qhk","ark:/21198/zz00152q3c","2","Completed","Page","medren/masters/21198-zz00152qhk-1-master.tif","13","","","","","","","","text","","pd","","","","","MS 20 folio 6v","v","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00152qhk",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz00152qj3","ark:/21198/zz00152q3c","2","Completed","Page","medren/masters/21198-zz00152qj3-1-master.tif","14","","","","","","","","text","","pd","","","","","MS 20 folio 7","r","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00152qj3",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz00152qkm","ark:/21198/zz00152q3c","2","Completed","Page","medren/masters/21198-zz00152qkm-1-master.tif","15","","","","","","","","text","","pd","","","","","MS 20 folio 7v","v","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00152qkm",""
