"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Language","Subject","Name.repository","Name.creator","Title","Relation.rectoVerso","Date.creation","Relation.isPartOf","Alt ID.local","AltTitle.uniform","Description.note","Format.dimensions","Relation.textDirection","Description.abstract","Coverage.geographic","Relation.leafNumber","Date.normalized","Publisher.placeOfOrigin","Format.medium","Publisher.publisherName","Format.extent","Relation.pageNumber","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Medieval and Renaissance Manuscripts","ark:/21198/zz002kjmhr","ark:/21198/zz001nw30p","2","Completed","Page","","1","","","","","","","","","","","","","","","MS 25 Cover","","","","","","","","","","","","","","","","","","missing","",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001nw316","ark:/21198/zz001nw30p","2","Completed","Page","medren/masters/21198-zz001nw316_1451983_master.tif","2","","","","","","","","","","pd","","","","","MS 25 inside cover","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nw316",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001nw32q","ark:/21198/zz001nw30p","2","Completed","Page","medren/masters/21198-zz001nw32q_1451986_master.tif","3","","","","","","","","","","pd","","","","","MS 25 folio 1","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nw32q",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001nw337","ark:/21198/zz001nw30p","2","Completed","Page","medren/masters/21198-zz001nw337_1451989_master.tif","4","","","","","","","","","","pd","","","","","MS 25 folio 1v","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nw337",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001nw34r","ark:/21198/zz001nw30p","2","Completed","Page","medren/masters/21198-zz001nw34r_1451992_master.tif","5","","","","","","","","","","pd","","","","","MS 25 folio 2","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nw34r",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001nw358","ark:/21198/zz001nw30p","2","Completed","Page","medren/masters/21198-zz001nw358_1451995_master.tif","6","","","","","","","","","","pd","","","","","MS 25 folio 2v","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nw358",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001nw36s","ark:/21198/zz001nw30p","2","Completed","Page","medren/masters/21198-zz001nw36s_1452004_master.tif","7","","","","","","","","","","pd","","","","","MS 25 folio 3","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nw36s",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001nw379","ark:/21198/zz001nw30p","2","Completed","Page","medren/masters/21198-zz001nw379_1452011_master.tif","8","","","","","","","","","","pd","","","","","MS 25 folio 3v","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nw379",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001nw38t","ark:/21198/zz001nw30p","2","Completed","Page","medren/masters/21198-zz001nw38t_1452019_master.tif","9","","","","","","","","","","pd","","","","","MS 25 folio  4","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nw38t",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001nw39b","ark:/21198/zz001nw30p","2","Completed","Page","medren/masters/21198-zz001nw39b_1452025_master.tif","10","","","","","","","","","","pd","","","","","MS 25 folio 4v","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nw39b",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001nw3bv","ark:/21198/zz001nw30p","2","Completed","Page","medren/masters/21198-zz001nw3bv_1452040_master.tif","11","","","","","","","","","","pd","","","","","MS 25 folio 5","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nw3bv",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001nw3cc","ark:/21198/zz001nw30p","2","Completed","Page","medren/masters/21198-zz001nw3cc_1452048_master.tif","12","","","","","","","","","","pd","","","","","MS 25 folio 5v","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nw3cc",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001nw3dw","ark:/21198/zz001nw30p","2","Completed","Page","medren/masters/21198-zz001nw3dw_1452055_master.tif","13","","","","","","","","","","pd","","","","","MS 25 folio 6","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nw3dw",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001nw3fd","ark:/21198/zz001nw30p","2","Completed","Page","medren/masters/21198-zz001nw3fd_1452058_master.tif","14","","","","","","","","","","pd","","","","","MS 25 folio 6v","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nw3fd",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001nw3gx","ark:/21198/zz001nw30p","2","Completed","Page","medren/masters/21198-zz001nw3gx_1452061_master.tif","15","","","","","","","","","","pd","","","","","MS 25 folio 7","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nw3gx",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001nw3hf","ark:/21198/zz001nw30p","2","Completed","Page","medren/masters/21198-zz001nw3hf_1452068_master.tif","16","","","","","","","","","","pd","","","","","MS 25 folio 7v","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nw3hf",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001nw3jz","ark:/21198/zz001nw30p","2","Completed","Page","medren/masters/21198-zz001nw3jz_1452089_master.tif","17","","","","","","","","","","pd","","","","","MS 25 folio 8","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nw3jz",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001nw3kg","ark:/21198/zz001nw30p","2","Completed","Page","medren/masters/21198-zz001nw3kg_1452094_master.tif","18","","","","","","","","","","pd","","","","","MS 25 folio 8v","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nw3kg",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001nw3m0","ark:/21198/zz001nw30p","2","Completed","Page","medren/masters/21198-zz001nw3m0_1452098_master.tif","19","","","","","","","","","","pd","","","","","MS 25 folio 9","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nw3m0",""
