"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Language","Subject","Name.repository","Name.creator","Title","Relation.rectoVerso","Date.creation","Relation.isPartOf","Alt ID.local","AltTitle.uniform","Description.note","Format.dimensions","Relation.textDirection","Description.abstract","Coverage.geographic","Relation.leafNumber","Date.normalized","Publisher.placeOfOrigin","Format.medium","Publisher.publisherName","Format.extent","Relation.pageNumber","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Medieval and Renaissance Manuscripts","ark:/21198/zz00157rc7","ark:/21198/zz00157r96","2","Completed","Page","medren/masters/21198-zz00157rc7-1-master.tif","2","","","","","","","","text","fragments","pd","","","","","PAUL THE DEACON, HOMILIARY. Northwestern Italy.","r","s. IXex/Xin","","***170/403 2/IX/ITA/1 volume 1","","","","","","","","900/1000","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00157rc7",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz00157rbq","ark:/21198/zz00157r96","2","Completed","Page","medren/masters/21198-zz00157rbq-1-master.tif","3","","","","","","","","text","fragments","pd","","","","","PAUL THE DEACON, HOMILIARY. Northwestern Italy","v","s. IXex-Xin","","***170/403 2/IX/ITA/1 volume 1","","","","","","","","900/1000","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00157rbq",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz00157rf8","ark:/21198/zz00157r96","2","Completed","Page","medren/masters/21198-zz00157rf8-1-master.tif","4","","","","","","","","text","fragments","pd","","","","","AUGUSTINE, TRACTATUS IN EVANGELIUM IOANNIS. Central Italy.","r","s. X1","","***170/403 1/X/ITA/1 volume 1","","","","","","","","901/1000","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00157rf8",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz00157rdr","ark:/21198/zz00157r96","2","Completed","Page","medren/masters/21198-zz00157rdr-1-master.tif","5","","","","","","","","text","fragments","pd","","","","","AUGUSTINE, TRACTATUS IN EVANGELIUM IOANNIS. Central Italy.","v","s. X1","","***170/403 1/X/ITA/1 volume 1","","","","","","","","901/1000","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00157rdr",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz00157rgs","ark:/21198/zz00157r96","2","Completed","Page","medren/masters/21198-zz00157rgs-1-master.tif","6","","","","","","","","text","fragments","pd","","","","","PAUL THE DEACON, HISTORIA ROMANA. Central Italy.","r","s. XI-XII or XIIin","","***170/403 1/XI/ITA/1 volume 1","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00157rgs",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz00157rh9","ark:/21198/zz00157r96","2","Completed","Page","medren/masters/21198-zz00157rh9-1-master.tif","7","","","","","","","","text","fragments","pd","","","","","PAUL THE DEACON, HISTORIA ROMANA. Central Italy.","v","s. XI-XII or XIIin","","***170/403 1/XI/ITA/1 volume 1","","","","","","","","1100/1200","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00157rh9",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz00157rjt","ark:/21198/zz00157r96","2","Completed","Page","medren/masters/21198-zz00157rjt-1-master.tif","8","","","","","","","","text","fragments","pd","","","","","PAUL THE DEACON, HISTORIA ROMANA. Central Italy.","v","s. XI-XII or XIIin","","***170/403 1/XI/ITA/1 volume 1","","","","","","","","1100/1200","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00157rjt",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz00157rkb","ark:/21198/zz00157r96","2","Completed","Page","medren/masters/21198-zz00157rkb-1-master.tif","9","","","","","","","","text","illuminated manuscripts","pd","","","","","PAUL THE DEACON, HISTORIA ROMANA. Central Italy.","r","s. XI-XII or XIIin","","***170/403 1/XI/ITA/1 volume 1","","","","","","","","1100/1200","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00157rkb",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz00157rmv","ark:/21198/zz00157r96","2","Completed","Page","medren/masters/21198-zz00157rmv_1310289_master.tif","10","","","","","","","","text","fragments","pd","","","","","HAIMO OF HALBERSTADT, EXPOSITIO IN PAULI EPISTOLAS. Central Italy.","r","s. XI2","","***170/403 2/XI/ITA/2 volume 1","","","","","","","","1100","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00157rmv",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz00157rnc","ark:/21198/zz00157r96","2","Completed","Page","medren/masters/21198-zz00157rnc_1310304_master.tif","11","","","","","","","","text","fragments","pd","","","","","HAIMO OF HALBERSTADT, EXPOSITIO IN PAULI EPISTOLAS. Central Italy.","v","s. XI2","","***170/403 2/XI/ITA/2 volume 1","","","","","","","","1100","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00157rnc",""
