"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Language","Subject","Name.repository","Name.creator","Title","Relation.rectoVerso","Date.creation","Relation.isPartOf","Alt ID.local","AltTitle.uniform","Description.note","Format.dimensions","Relation.textDirection","Description.abstract","Coverage.geographic","Relation.leafNumber","Date.normalized","Publisher.placeOfOrigin","Format.medium","Publisher.publisherName","Format.extent","Relation.pageNumber","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Medieval and Renaissance Manuscripts","ark:/21198/zz000rzcgj","ark:/21198/zz000rzcf1","2","Completed","Page","medren/masters/21198-zz000rzcgj-1-master.tif","1","","","","","","","","","","pd","","","","","Coll. 170. Ms. 675. Page 1","r","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rzcgj",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000rzch2","ark:/21198/zz000rzcf1","2","Completed","Page","medren/masters/21198-zz000rzch2-1-master.tif","2","","","","","","","","","","pd","","","","","Coll. 170. Ms. 675. Page 2","v","","","","","","","","1. f. i v, [Latin invocation] . 1 . pater noster , in(?) manibus suis . 1. pater noster pedibus suis. Item . 1 . pater noster corde suo. [German prayer:] O here hemelsche Vader ich dancken dyr myt...doch synen bitter en doit. [Latin prayer:] O clementissme pater ego totaliter sum...laus et honor domine. Amen.","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rzch2",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000rzcjk","ark:/21198/zz000rzcf1","2","Completed","Page","medren/masters/21198-zz000rzcjk-1-master.tif","3","","","","","","","","","","pd","","","","","Coll. 170. Ms. 675. Page 3","r","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rzcjk",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000rzck3","ark:/21198/zz000rzcf1","2","Completed","Page","medren/masters/21198-zz000rzck3-1-master.tif","4","","","","","","","","","","pd","","","","","Coll. 170. Ms. 675. Page 4","v","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rzck3",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000rzcmm","ark:/21198/zz000rzcf1","2","Completed","Page","medren/masters/21198-zz000rzcmm-1-master.tif","5","","","","","","","","","","pd","","","","","Coll. 170. Ms. 675. Page 5","r","","","","","","","","2. ff. 1-41v, [f. 1 title page, 4 lines, centered, a replacement leaf] Centum meditationes sapientia Jhesu Christe piissime totis precordiorum meorum affectibus recenseo...[leaf added, 1v is a replica f. 2v,] Ave benigne domine Jhesu Christe gratia plenus misericordia tecum bene dicta passio volnera et mors tua et bene dictus sanguis volnerum tuorum a. Postea venerunt filii...[Four or five line except from passion scripture, interrupted with Ave benigne domine and a prayer every four or five lines. f. 19v,] Feria quarta. Eya Jhesu tibi cordis erat...[f. 22,] Ave Maria...[f. 29] Ave benigne. 19v,] Feria quarta. Eya Jhesu tibi cordis erat...[f. 22,] Ave Maria...[f. 29] Ave benigne. Hec oratio prostrato corpore potius est dicenda. I Adoramus te domine Jhesu..et in personis trinis pater et filius et spiritus sanctus per omnia secula seculorum. Amen","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rzcmm",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000rzcn4","ark:/21198/zz000rzcf1","2","Completed","Page","medren/masters/21198-zz000rzcn4-1-master.tif","6","","","","","","","","","","pd","","","","","Coll. 170. Ms. 675. Page 6","v","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rzcn4",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000rzcpn","ark:/21198/zz000rzcf1","2","Completed","Page","medren/masters/21198-zz000rzcpn-1-master.tif","7","","","","","","","","","","pd","","","","","Coll. 170. Ms. 675. Page 7","r","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rzcpn",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000rzcq5","ark:/21198/zz000rzcf1","2","Completed","Page","medren/masters/21198-zz000rzcq5-1-master.tif","8","","","","","","","","","","pd","","","","","Coll. 170. Ms. 675. Page 8","v","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rzcq5",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000rzcrp","ark:/21198/zz000rzcf1","2","Completed","Page","medren/masters/21198-zz000rzcrp-1-master.tif","9","","","","","","","","","","pd","","","","","Coll. 170. Ms. 675. Page 9","r","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rzcrp",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000rzcs6","ark:/21198/zz000rzcf1","2","Completed","Page","medren/masters/21198-zz000rzcs6-1-master.tif","10","","","","","","","","","","pd","","","","","Coll. 170. Ms. 675. Page 10","v","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rzcs6",""
