"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Language","Subject","Name.repository","Name.creator","Title","Relation.rectoVerso","Date.creation","Relation.isPartOf","Alt ID.local","AltTitle.uniform","Description.note","Format.dimensions","Relation.textDirection","Description.abstract","Coverage.geographic","Relation.leafNumber","Date.normalized","Publisher.placeOfOrigin","Format.medium","Publisher.publisherName","Format.extent","Relation.pageNumber","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Medieval and Renaissance Manuscripts","ark:/21198/zz001hcz2d","ark:/21198/zz001hcz1w","1","In progress","Page","medren/masters/21198-zz001hcz2d_1277024_master.tif","1","","","","","","","","","","pd","","","","","MS 39 folio 1","r","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hcz2d",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001hcz3x","ark:/21198/zz001hcz1w","4","Derived","Page","medren/masters/21198-zz001hcz3x_1277035_master.tif","2","","","","","","","","","","pd","","","","","MS 39 folio 1v","v","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hcz3x",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001hcz4f","ark:/21198/zz001hcz1w","4","Derived","Page","medren/masters/21198-zz001hcz4f_1277045_master.tif","3","","","","","","","","","","pd","","","","","MS 39 folio 2","r","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hcz4f",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001hcz5z","ark:/21198/zz001hcz1w","4","Derived","Page","medren/masters/21198-zz001hcz5z_1277050_master.tif","4","","","","","","","","","","pd","","","","","MS 39 folio 2v","v","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hcz5z",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001hcz6g","ark:/21198/zz001hcz1w","4","Derived","Page","medren/masters/21198-zz001hcz6g_1277059_master.tif","5","","","","","","","","","","pd","","","","","MS 39 folio 3","r","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hcz6g",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001hcz70","ark:/21198/zz001hcz1w","4","Derived","Page","medren/masters/21198-zz001hcz70_1277065_master.tif","6","","","","","","","","","","pd","","","","","MS 39 folio 3v","v","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hcz70",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001hcz8h","ark:/21198/zz001hcz1w","4","Derived","Page","medren/masters/21198-zz001hcz8h_1277075_master.tif","7","","","","","","","","","","pd","","","","","MS 39 folio 4","r","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hcz8h",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001hcz91","ark:/21198/zz001hcz1w","4","Derived","Page","medren/masters/21198-zz001hcz91_1277083_master.tif","8","","","","","","","","","","pd","","","","","MS 39 folio 4v","v","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hcz91",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001hczbj","ark:/21198/zz001hcz1w","4","Derived","Page","medren/masters/21198-zz001hczbj_1277089_master.tif","9","","","","","","","","","","pd","","","","","MS 39 folio 5","r","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hczbj",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz001hczc2","ark:/21198/zz001hcz1w","4","Derived","Page","medren/masters/21198-zz001hczc2_1277096_master.tif","10","","","","","","","","","","pd","","","","","MS 39 folio 5v","v","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hczc2",""
