File Name,Object Type,Title,Item Sequence,Parent ARK,Item ARK,Rights.copyrightStatus,Type.typeOfResource,Bucketeer State,IIIF Access URL
Masters/othermasters/dl_toganoo/masters/ucla_2002310/ucla_2002310_011.tif,Page,Page 9,11,ark:/21198/n1v328,ark:/21198/n1v328/08290b73,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1v328%2F08290b73
Masters/othermasters/dl_toganoo/masters/ucla_2002310/ucla_2002310_012.tif,Page,Page 10,12,ark:/21198/n1v328,ark:/21198/n1v328/cf33nh8h,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1v328%2Fcf33nh8h
Masters/othermasters/dl_toganoo/masters/ucla_2002310/ucla_2002310_013.tif,Page,Page 11,13,ark:/21198/n1v328,ark:/21198/n1v328/sj85t18b,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1v328%2Fsj85t18b
Masters/othermasters/dl_toganoo/masters/ucla_2002310/ucla_2002310_014.tif,Page,Page 12,14,ark:/21198/n1v328,ark:/21198/n1v328/s0310b9t,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1v328%2Fs0310b9t
Masters/othermasters/dl_toganoo/masters/ucla_2002310/ucla_2002310_015.tif,Page,Page 13,15,ark:/21198/n1v328,ark:/21198/n1v328/5d88vt8p,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1v328%2F5d88vt8p
Masters/othermasters/dl_toganoo/masters/ucla_2002310/ucla_2002310_016.tif,Page,Page 14,16,ark:/21198/n1v328,ark:/21198/n1v328/9301120h,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1v328%2F9301120h
Masters/othermasters/dl_toganoo/masters/ucla_2002310/ucla_2002310_017.tif,Page,Page 15,17,ark:/21198/n1v328,ark:/21198/n1v328/d1710d85,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1v328%2Fd1710d85
Masters/othermasters/dl_toganoo/masters/ucla_2002310/ucla_2002310_018.tif,Page,Page 16,18,ark:/21198/n1v328,ark:/21198/n1v328/nn97gm63,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1v328%2Fnn97gm63
Masters/othermasters/dl_toganoo/masters/ucla_2002310/ucla_2002310_019.tif,Page,Page 17,19,ark:/21198/n1v328,ark:/21198/n1v328/p212v07d,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1v328%2Fp212v07d
Masters/othermasters/dl_toganoo/masters/ucla_2002310/ucla_2002310_020.tif,Page,Page 18,20,ark:/21198/n1v328,ark:/21198/n1v328/xb91jp2k,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1v328%2Fxb91jp2k
Masters/othermasters/dl_toganoo/masters/ucla_2002310/ucla_2002310_021.tif,Page,Page 19,21,ark:/21198/n1v328,ark:/21198/n1v328/bq71wq9f,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1v328%2Fbq71wq9f
Masters/othermasters/dl_toganoo/masters/ucla_2002310/ucla_2002310_022.tif,Page,Page 20,22,ark:/21198/n1v328,ark:/21198/n1v328/9g730s6q,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1v328%2F9g730s6q
Masters/othermasters/dl_toganoo/masters/ucla_2002310/ucla_2002310_023.tif,Page,Page 21,23,ark:/21198/n1v328,ark:/21198/n1v328/d763tq77,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1v328%2Fd763tq77
Masters/othermasters/dl_toganoo/masters/ucla_2002310/ucla_2002310_024.tif,Page,Page 22,24,ark:/21198/n1v328,ark:/21198/n1v328/s056gk7q,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1v328%2Fs056gk7q
Masters/othermasters/dl_toganoo/masters/ucla_2002310/ucla_2002310_025.tif,Page,Inside back cover,25,ark:/21198/n1v328,ark:/21198/n1v328/t030mq8t,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1v328%2Ft030mq8t
Masters/othermasters/dl_toganoo/masters/ucla_2002310/ucla_2002310_026.tif,Page,Back cover,26,ark:/21198/n1v328,ark:/21198/n1v328/2w85153w,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1v328%2F2w85153w
