"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Visibility","viewingHint","Delete in Title","Subject topic","Thumbnail","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.permission","Rights.publicationStatus","Coverage.geographic","Name.photographer","Author","Name.subject","Subject","Subject.conceptTopic","Language","Rights.permissionNote","Name.creator","Rights.publicationNote","Text direction","IIIF Range","Name.repository","Title","Date.creation","Description.note","Summary","Description.caption","Date.normalized","Description.abstract","Date.created","AltTitle.other","Opac url","Finding Aid URL","Bucketeer State","IIIF Access URL"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rsg0","ark:/21198/zz0015rsfg","2","Completed","Page","scwu/images/masters/21198-zz0015rsg0-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rsg0"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rshh","ark:/21198/zz0015rsfg","2","Completed","Page","scwu/images/masters/21198-zz0015rshh-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rshh"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rskj","ark:/21198/zz0015rsj1","2","Completed","Page","scwu/images/masters/21198-zz0015rskj-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rskj"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rsp3","ark:/21198/zz0015rsnk","2","Completed","Page","scwu/images/masters/21198-zz0015rsp3-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rsp3"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rsqm","ark:/21198/zz0015rsnk","2","Completed","Page","scwu/images/masters/21198-zz0015rsqm-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rsqm"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rssn","ark:/21198/zz0015rsr4","2","Completed","Page","scwu/images/masters/21198-zz0015rssn-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rssn"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rst5","ark:/21198/zz0015rsr4","2","Completed","Page","scwu/images/masters/21198-zz0015rst5-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rst5"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rsw6","ark:/21198/zz0015rsvp","2","Completed","Page","scwu/images/masters/21198-zz0015rsw6-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rsw6"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rsxq","ark:/21198/zz0015rsvp","2","Completed","Page","scwu/images/masters/21198-zz0015rsxq-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rsxq"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rt3s","ark:/21198/zz0015rsz7","2","Completed","Page","scwu/images/masters/21198-zz0015rt3s-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rt3s"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rt49","ark:/21198/zz0015rsz7","2","Completed","Page","scwu/images/masters/21198-zz0015rt49-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rt49"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rt5t","ark:/21198/zz0015rsz7","2","Completed","Page","scwu/images/masters/21198-zz0015rt5t-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rt5t"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rt7v","ark:/21198/zz0015rt07","2","Completed","Page","scwu/images/masters/21198-zz0015rt7v-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rt7v"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rt8c","ark:/21198/zz0015rt07","2","Completed","Page","scwu/images/masters/21198-zz0015rt8c-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rt8c"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rt9w","ark:/21198/zz0015rt1r","2","Completed","Page","scwu/images/masters/21198-zz0015rt9w-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rt9w"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rtbd","ark:/21198/zz0015rt28","2","Completed","Page","scwu/images/masters/21198-zz0015rtbd-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rtbd"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rtcx","ark:/21198/zz0015rt28","2","Completed","Page","scwu/images/masters/21198-zz0015rtcx-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rtcx"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rtdf","ark:/21198/zz0015rt6b","2","Completed","Page","scwu/images/masters/21198-zz0015rtdf-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rtdf"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rtfz","ark:/21198/zz0015rt6b","2","Completed","Page","scwu/images/masters/21198-zz0015rtfz-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rtfz"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rtk1","ark:/21198/zz0015rtgg","2","Completed","Page","scwu/images/masters/21198-zz0015rtk1-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rtk1"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rtmj","ark:/21198/zz0015rth0","2","Completed","Page","scwu/images/masters/21198-zz0015rtmj-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rtmj"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rtn2","ark:/21198/zz0015rth0","2","Completed","Page","scwu/images/masters/21198-zz0015rtn2-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rtn2"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rtpk","ark:/21198/zz0015rtjh","2","Completed","Page","scwu/images/masters/21198-zz0015rtpk-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rtpk"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rtq3","ark:/21198/zz0015rtjh","2","Completed","Page","scwu/images/masters/21198-zz0015rtq3-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rtq3"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rtv5","ark:/21198/zz0015rtrm","2","Completed","Page","scwu/images/masters/21198-zz0015rtv5-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rtv5"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rtwp","ark:/21198/zz0015rtrm","2","Completed","Page","scwu/images/masters/21198-zz0015rtwp-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rtwp"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rtzq","ark:/21198/zz0015rtx6","2","Completed","Page","scwu/images/masters/21198-zz0015rtzq-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rtzq"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rv0q","ark:/21198/zz0015rtx6","2","Completed","Page","scwu/images/masters/21198-zz0015rv0q-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rv0q"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rv2r","ark:/21198/zz0015rv17","2","Completed","Page","scwu/images/masters/21198-zz0015rv2r-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rv2r"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rv38","ark:/21198/zz0015rv17","2","Completed","Page","scwu/images/masters/21198-zz0015rv38-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rv38"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rv59","ark:/21198/zz0015rv4s","2","Completed","Page","scwu/images/masters/21198-zz0015rv59-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rv59"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rv6t","ark:/21198/zz0015rv4s","2","Completed","Page","scwu/images/masters/21198-zz0015rv6t-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rv6t"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rv8v","ark:/21198/zz0015rv7b","2","Completed","Page","scwu/images/masters/21198-zz0015rv8v-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rv8v"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rv9c","ark:/21198/zz0015rv7b","2","Completed","Page","scwu/images/masters/21198-zz0015rv9c-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rv9c"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rvcd","ark:/21198/zz0015rvbw","2","Completed","Page","scwu/images/masters/21198-zz0015rvcd-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rvcd"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rvdx","ark:/21198/zz0015rvbw","2","Completed","Page","","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","missing",
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rvgz","ark:/21198/zz0015rvff","2","Completed","Page","scwu/images/masters/21198-zz0015rvgz-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rvgz"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rvhg","ark:/21198/zz0015rvff","2","Completed","Page","scwu/images/masters/21198-zz0015rvhg-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rvhg"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rvkh","ark:/21198/zz0015rvj0","2","Completed","Page","scwu/images/masters/21198-zz0015rvkh-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rvkh"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rvp2","ark:/21198/zz0015rvj0","2","Completed","Page","scwu/images/masters/21198-zz0015rvp2-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rvp2"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rvr3","ark:/21198/zz0015rvqk","2","Completed","Page","scwu/images/masters/21198-zz0015rvr3-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rvr3"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rvsm","ark:/21198/zz0015rvqk","2","Completed","Page","scwu/images/masters/21198-zz0015rvsm-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rvsm"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rvvn","ark:/21198/zz0015rvt4","2","Completed","Page","scwu/images/masters/21198-zz0015rvvn-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rvvn"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rvw5","ark:/21198/zz0015rvt4","2","Completed","Page","scwu/images/masters/21198-zz0015rvw5-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rvw5"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rvz6","ark:/21198/zz0015rvxp","2","Completed","Page","scwu/images/masters/21198-zz0015rvz6-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rvz6"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rw06","ark:/21198/zz0015rvxp","2","Completed","Page","scwu/images/masters/21198-zz0015rw06-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rw06"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rw27","ark:/21198/zz0015rw1q","2","Completed","Page","scwu/images/masters/21198-zz0015rw27-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rw27"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rw3r","ark:/21198/zz0015rw1q","2","Completed","Page","scwu/images/masters/21198-zz0015rw3r-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rw3r"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rw5s","ark:/21198/zz0015rw48","2","Completed","Page","scwu/images/masters/21198-zz0015rw5s-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rw5s"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rw69","ark:/21198/zz0015rw48","2","Completed","Page","scwu/images/masters/21198-zz0015rw69-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rw69"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rw8b","ark:/21198/zz0015rw7t","2","Completed","Page","scwu/images/masters/21198-zz0015rw8b-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rw8b"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rw9v","ark:/21198/zz0015rw7t","2","Completed","Page","scwu/images/masters/21198-zz0015rw9v-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rw9v"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rwcw","ark:/21198/zz0015rwbc","2","Completed","Page","scwu/images/masters/21198-zz0015rwcw-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rwcw"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rwdd","ark:/21198/zz0015rwbc","2","Completed","Page","scwu/images/masters/21198-zz0015rwdd-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rwdd"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rwgf","ark:/21198/zz0015rwfx","2","Completed","Page","scwu/images/masters/21198-zz0015rwgf-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rwgf"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rwhz","ark:/21198/zz0015rwfx","2","Completed","Page","scwu/images/masters/21198-zz0015rwhz-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rwhz"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rwjg","ark:/21198/zz0015rwfx","2","Completed","Page","scwu/images/masters/21198-zz0015rwjg-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rwjg"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rwk0","ark:/21198/zz0015rwfx","2","Completed","Page","scwu/images/masters/21198-zz0015rwk0-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rwk0"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rwn1","ark:/21198/zz0015rwmh","2","Completed","Page","scwu/images/masters/21198-zz0015rwn1-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rwn1"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rwpj","ark:/21198/zz0015rwmh","2","Completed","Page","scwu/images/masters/21198-zz0015rwpj-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rwpj"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rwq2","ark:/21198/zz0015rwmh","2","Completed","Page","scwu/images/masters/21198-zz0015rwq2-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rwq2"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rwrk","ark:/21198/zz0015rwmh","2","Completed","Page","scwu/images/masters/21198-zz0015rwrk-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rwrk"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rwtm","ark:/21198/zz0015rws3","2","Completed","Page","scwu/images/masters/21198-zz0015rwtm-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rwtm"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rwv4","ark:/21198/zz0015rws3","2","Completed","Page","scwu/images/masters/21198-zz0015rwv4-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rwv4"
