"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","viewingHint","Visibility","Delete in Title","Thumbnail","Rights.copyrightStatus","Name.repository","Title","Alt ID.local","Alt ID.collection","Description.abstract","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Tom Leung Collection","ark:/21198/zz002539r7/qj876855","ark:/21198/zz002539r7","","","Page","leung/21198-zz002539r7_1559738_master.tif","1","","","","","","","","Page 1","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002539r7%2Fqj876855",""
"Tom Leung Collection","ark:/21198/zz002539r7/r400651m","ark:/21198/zz002539r7","","","Page","leung/21198-zz002539r7_1559743_master.tif","2","","","","","","","","Page 2","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002539r7%2Fr400651m",""
