"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","viewingHint","Visibility","Delete in Title","Thumbnail","Rights.copyrightStatus","Name.repository","Title","Alt ID.local","Alt ID.collection","Description.abstract","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Tom Leung Collection","ark:/21198/zz002531cp/mw108j80","ark:/21198/zz002531cp","","","Page","leung/21198-zz002531cp_1559190_master.tif","2","","","","","","","","Page 2","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002531cp%2Fmw108j80",""
"Tom Leung Collection","ark:/21198/zz002531cp/pz07zb7v","ark:/21198/zz002531cp","","","Page","leung/21198-zz002531cp_1559187_master.tif","1","","","","","","","","Page 1","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002531cp%2Fpz07zb7v",""
