"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","viewingHint","Visibility","Delete in Title","Thumbnail","Rights.copyrightStatus","Name.repository","Title","Alt ID.local","Alt ID.collection","Description.abstract","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Tom Leung Collection","ark:/21198/zz00231f65/9w06gm5r","ark:/21198/zz00231f65","","","Page","leung/21198-zz00231f65_1558299_master.tif","2","","","","","","","","Page 2","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00231f65%2F9w06gm5r",""
"Tom Leung Collection","ark:/21198/zz00231f65/wd85z728","ark:/21198/zz00231f65","","","Page","leung/21198-zz00231f65_1558296_master.tif","1","","","","","","","","Page 1","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00231f65%2Fwd85z728",""
