"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","viewingHint","Visibility","Delete in Title","Thumbnail","Rights.copyrightStatus","Name.repository","Title","Alt ID.local","Alt ID.collection","Description.abstract","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Tom Leung Collection","ark:/21198/zz002539sr/s9534b97","ark:/21198/zz002539sr","","","Page","leung/21198-zz002539sr_1559747_master.tif","1","","","","","","","","Page 1","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002539sr%2Fs9534b97",""
"Tom Leung Collection","ark:/21198/zz002539sr/sp04zq8v","ark:/21198/zz002539sr","","","Page","leung/21198-zz002539sr_1559752_master.tif","2","","","","","","","","Page 2","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002539sr%2Fsp04zq8v",""
