"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","viewingHint","Visibility","Delete in Title","Thumbnail","Rights.copyrightStatus","Name.repository","Title","Alt ID.local","Alt ID.collection","Description.abstract","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Tom Leung Collection","ark:/21198/zz00253bbh/hw93n18h","ark:/21198/zz00253bbh","","","Page","leung/21198-zz00253bbh_1559891_master.tif","2","","","","","","","","Page 2","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253bbh%2Fhw93n18h",""
"Tom Leung Collection","ark:/21198/zz00253bbh/w702mm7h","ark:/21198/zz00253bbh","","","Page","leung/21198-zz00253bbh_1559887_master.tif","1","","","","","","","","Page 1","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253bbh%2Fw702mm7h",""
