"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","viewingHint","Visibility","Delete in Title","Thumbnail","Rights.copyrightStatus","Name.repository","Title","Alt ID.local","Alt ID.collection","Description.abstract","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Tom Leung Collection","ark:/21198/zz00231fx1/16520b6g","ark:/21198/zz00231fx1","","","Page","leung/21198-zz00231fx1_1558446_master.tif","1","","","","","","","","Page 1","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00231fx1%2F16520b6g",""
"Tom Leung Collection","ark:/21198/zz00231fx1/2r020d81","ark:/21198/zz00231fx1","","","Page","leung/21198-zz00231fx1_1558452_master.tif","2","","","","","","","","Page 2","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00231fx1%2F2r020d81",""
"Tom Leung Collection","ark:/21198/zz00231fx1/3s09pw26","ark:/21198/zz00231fx1","","","Page","leung/21198-zz00231fx1_1558455_master.tif","3","","","","","","","","Page 3","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00231fx1%2F3s09pw26",""
