"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","viewingHint","Visibility","Delete in Title","Thumbnail","Rights.copyrightStatus","Name.repository","Title","Alt ID.local","Alt ID.collection","Description.abstract","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Tom Leung Collection","ark:/21198/zz002530sd/5k72kk9c","ark:/21198/zz002530sd","","","Page","leung/21198-zz002530sd_1559088_master.tif","1","","","","","","","","Page 1","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002530sd%2F5k72kk9c",""
"Tom Leung Collection","ark:/21198/zz002530sd/sn504s81","ark:/21198/zz002530sd","","","Page","leung/21198-zz002530sd_1559091_master.tif","2","","","","","","","","Page 2","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002530sd%2Fsn504s81",""
