"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","viewingHint","Visibility","Delete in Title","Thumbnail","Rights.copyrightStatus","Name.repository","Title","Alt ID.local","Alt ID.collection","Description.abstract","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Tom Leung Collection","ark:/21198/zz00253s98/f136q17h","ark:/21198/zz00253s98","","","Page","leung/21198-zz00253s98_1559917_master.tif","1","","","","","","","","Page 1","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253s98%2Ff136q17h",""
"Tom Leung Collection","ark:/21198/zz00253s98/hn501142","ark:/21198/zz00253s98","","","Page","leung/21198-zz00253s98_1559921_master.tif","2","","","","","","","","Page 2","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253s98%2Fhn501142",""
