"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","viewingHint","Visibility","Delete in Title","Thumbnail","Rights.copyrightStatus","Name.repository","Title","Alt ID.local","Alt ID.collection","Description.abstract","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Tom Leung Collection","ark:/21198/zz00253shc/3t45r23b","ark:/21198/zz00253shc","","","Page","leung/21198-zz00253shc_1559974_master.tif","1","","","","","","","","Page 1","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253shc%2F3t45r23b",""
"Tom Leung Collection","ark:/21198/zz00253shc/pz07q96q","ark:/21198/zz00253shc","","","Page","leung/21198-zz00253shc_1559978_master.tif","2","","","","","","","","Page 2","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253shc%2Fpz07q96q",""
"Tom Leung Collection","ark:/21198/zz00253shc/qv37cz6d","ark:/21198/zz00253shc","","","Page","leung/21198-zz00253shc_1559986_master.tif","3","","","","","","","","Page 3","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253shc%2Fqv37cz6d",""
