"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","viewingHint","Visibility","Delete in Title","Thumbnail","Rights.copyrightStatus","Name.repository","Title","Alt ID.local","Alt ID.collection","Description.abstract","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Tom Leung Collection","ark:/21198/zz002539hm/q576bf9h","ark:/21198/zz002539hm","","","Page","leung/21198-zz002539hm_1559690_master.tif","2","","","","","","","","Page 2","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002539hm%2Fq576bf9h",""
"Tom Leung Collection","ark:/21198/zz002539hm/r1095j3w","ark:/21198/zz002539hm","","","Page","leung/21198-zz002539hm_1559686_master.tif","1","","","","","","","","Page 1","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002539hm%2Fr1095j3w",""
