"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","viewingHint","Visibility","Delete in Title","Thumbnail","Rights.copyrightStatus","Name.repository","Title","Alt ID.local","Alt ID.collection","Description.abstract","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Tom Leung Collection","ark:/21198/zz00231fzj/5369gw23","ark:/21198/zz00231fzj","","","Page","leung/21198-zz00231fzj_1558464_master.tif","3","","","","","","","","Page 3","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00231fzj%2F5369gw23",""
"Tom Leung Collection","ark:/21198/zz00231fzj/j482cm7n","ark:/21198/zz00231fzj","","","Page","leung/21198-zz00231fzj_1558458_master.tif","1","","","","","","","","Page 1","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00231fzj%2Fj482cm7n",""
"Tom Leung Collection","ark:/21198/zz00231fzj/mh809n43","ark:/21198/zz00231fzj","","","Page","leung/21198-zz00231fzj_1558461_master.tif","2","","","","","","","","Page 2","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00231fzj%2Fmh809n43",""
