"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","viewingHint","Visibility","Delete in Title","Thumbnail","Rights.copyrightStatus","Name.repository","Title","Alt ID.local","Alt ID.collection","Description.abstract","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Tom Leung Collection","ark:/21198/zz002531nt/hk27vg8w","ark:/21198/zz002531nt","","","Page","leung/21198-zz002531nt_1559226_master.tif","2","","","","","","","","Page 2","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002531nt%2Fhk27vg8w",""
"Tom Leung Collection","ark:/21198/zz002531nt/v036v20s","ark:/21198/zz002531nt","","","Page","leung/21198-zz002531nt_1559223_master.tif","1","","","","","","","","Page 1","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002531nt%2Fv036v20s",""
