"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","viewingHint","Visibility","Delete in Title","Thumbnail","Rights.copyrightStatus","Name.repository","Title","Alt ID.local","Alt ID.collection","Description.abstract","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Tom Leung Collection","ark:/21198/zz0025324j/js517p5b","ark:/21198/zz0025324j","","","Page","leung/21198-zz0025324j_1559301_master.tif","3","","","","","","","","Page 3","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025324j%2Fjs517p5b",""
"Tom Leung Collection","ark:/21198/zz0025324j/ms08hp1s","ark:/21198/zz0025324j","","","Page","leung/21198-zz0025324j_1559298_master.tif","2","","","","","","","","Page 2","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025324j%2Fms08hp1s",""
"Tom Leung Collection","ark:/21198/zz0025324j/sd16qv70","ark:/21198/zz0025324j","","","Page","leung/21198-zz0025324j_1559295_master.tif","1","","","","","","","","Page 1","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025324j%2Fsd16qv70",""
