"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","viewingHint","Visibility","Delete in Title","Thumbnail","Rights.copyrightStatus","Name.repository","Title","Alt ID.local","Alt ID.collection","Description.abstract","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Tom Leung Collection","ark:/21198/zz00253sbs/dx63cm6q","ark:/21198/zz00253sbs","","","Page","leung/21198-zz00253sbs_1559926_master.tif","1","","","","","","","","Page 1","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253sbs%2Fdx63cm6q",""
"Tom Leung Collection","ark:/21198/zz00253sbs/hb926m42","ark:/21198/zz00253sbs","","","Page","leung/21198-zz00253sbs_1559929_master.tif","2","","","","","","","","Page 2","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253sbs%2Fhb926m42",""
"Tom Leung Collection","ark:/21198/zz00253sbs/kb30mw44","ark:/21198/zz00253sbs","","","Page","leung/21198-zz00253sbs_1559932_master.tif","3","","","","","","","","Page 3","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253sbs%2Fkb30mw44",""
