"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","viewingHint","Visibility","Delete in Title","Thumbnail","Rights.copyrightStatus","Name.repository","Title","Alt ID.local","Alt ID.collection","Description.abstract","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Tom Leung Collection","ark:/21198/zz002539kn/bs55xs3k","ark:/21198/zz002539kn","","","Page","leung/21198-zz002539kn_1559701_master.tif","1","","","","","","","","Page 1","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002539kn%2Fbs55xs3k",""
"Tom Leung Collection","ark:/21198/zz002539kn/rw615g6p","ark:/21198/zz002539kn","","","Page","leung/21198-zz002539kn_1559704_master.tif","2","","","","","","","","Page 2","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002539kn%2Frw615g6p",""
