"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","viewingHint","Visibility","Delete in Title","Thumbnail","Rights.copyrightStatus","Name.repository","Title","Alt ID.local","Alt ID.collection","Description.abstract","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Tom Leung Collection","ark:/21198/zz002539g3/3632fg8d","ark:/21198/zz002539g3","","","Page","leung/21198-zz002539g3_1559680_master.tif","1","","","","","","","","Page 1","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002539g3%2F3632fg8d",""
"Tom Leung Collection","ark:/21198/zz002539g3/qf27bx3b","ark:/21198/zz002539g3","","","Page","leung/21198-zz002539g3_1559683_master.tif","2","","","","","","","","Page 2","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002539g3%2Fqf27bx3b",""
