"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","viewingHint","Visibility","Delete in Title","Thumbnail","Rights.copyrightStatus","Name.repository","Title","Alt ID.local","Alt ID.collection","Description.abstract","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Tom Leung Collection","ark:/21198/zz00252xv1/7d85gh50","ark:/21198/zz00252xv1","","","Page","leung/21198-zz00252xv1_1558581_master.tif","1","","","","","","","","Page 1","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00252xv1%2F7d85gh50",""
"Tom Leung Collection","ark:/21198/zz00252xv1/p703bp3q","ark:/21198/zz00252xv1","","","Page","leung/21198-zz00252xv1_1558587_master.tif","3","","","","","","","","Page 3","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00252xv1%2Fp703bp3q",""
"Tom Leung Collection","ark:/21198/zz00252xv1/xz92bc5z","ark:/21198/zz00252xv1","","","Page","leung/21198-zz00252xv1_1558584_master.tif","2","","","","","","","","Page 2","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00252xv1%2Fxz92bc5z",""
