"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","viewingHint","Visibility","Delete in Title","Thumbnail","Rights.copyrightStatus","Name.repository","Title","Alt ID.local","Alt ID.collection","Description.abstract","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Tom Leung Collection","ark:/21198/zz002539d2/4d816k00","ark:/21198/zz002539d2","","","Page","leung/21198-zz002539d2_1559666_master.tif","2","","","","","","","","Page 2","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002539d2%2F4d816k00",""
"Tom Leung Collection","ark:/21198/zz002539d2/bv824g5d","ark:/21198/zz002539d2","","","Page","leung/21198-zz002539d2_1559669_master.tif","3","","","","","","","","Page 3","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002539d2%2Fbv824g5d",""
"Tom Leung Collection","ark:/21198/zz002539d2/xx00f105","ark:/21198/zz002539d2","","","Page","leung/21198-zz002539d2_1559662_master.tif","1","","","","","","","","Page 1","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002539d2%2Fxx00f105",""
