"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","viewingHint","Visibility","Delete in Title","Thumbnail","Rights.copyrightStatus","Name.repository","Title","Alt ID.local","Alt ID.collection","Description.abstract","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Tom Leung Collection","ark:/21198/zz0025317m/56329f0w","ark:/21198/zz0025317m","","","Page","leung/21198-zz0025317m_1559166_master.tif","1","","","","","","","","Page 1","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025317m%2F56329f0w",""
"Tom Leung Collection","ark:/21198/zz0025317m/vm69vv01","ark:/21198/zz0025317m","","","Page","leung/21198-zz0025317m_1559169_master.tif","2","","","","","","","","Page 2","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025317m%2Fvm69vv01",""
