"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","viewingHint","Visibility","Delete in Title","Thumbnail","Rights.copyrightStatus","Name.repository","Title","Alt ID.local","Alt ID.collection","Description.abstract","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Tom Leung Collection","ark:/21198/zz00231cft/1c92d53v","ark:/21198/zz00231cft","","","Page","leung/21198-zz00231cft_1558188_master.tif","1","","","","","","","","Page 1","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00231cft%2F1c92d53v",""
"Tom Leung Collection","ark:/21198/zz00231cft/d424fc70","ark:/21198/zz00231cft","","","Page","leung/21198-zz00231cft_1558191_master.tif","2","","","","","","","","Page 2","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00231cft%2Fd424fc70",""
