"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","viewingHint","Visibility","Delete in Title","Thumbnail","Rights.copyrightStatus","Name.repository","Title","Alt ID.local","Alt ID.collection","Description.abstract","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Tom Leung Collection","ark:/21198/zz002532ms/pn84s40g","ark:/21198/zz002532ms","","","Page","leung/21198-zz002532ms_1559412_master.tif","1","","","","","","","","Page 1","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002532ms%2Fpn84s40g",""
"Tom Leung Collection","ark:/21198/zz002532ms/xj84q62w","ark:/21198/zz002532ms","","","Page","leung/21198-zz002532ms_1559415_master.tif","2","","","","","","","","Page 2","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002532ms%2Fxj84q62w",""
