"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","viewingHint","Visibility","Delete in Title","Thumbnail","Rights.copyrightStatus","Name.repository","Title","Alt ID.local","Alt ID.collection","Description.abstract","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Tom Leung Collection","ark:/21198/zz00252z55/6381hg6t","ark:/21198/zz00252z55","","","Page","leung/21198-zz00252z55_1558650_master.tif","1","","","","","","","","Page 1","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00252z55%2F6381hg6t",""
"Tom Leung Collection","ark:/21198/zz00252z55/7z59nj62","ark:/21198/zz00252z55","","","Page","leung/21198-zz00252z55_1558653_master.tif","2","","","","","","","","Page 2","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00252z55%2F7z59nj62",""
"Tom Leung Collection","ark:/21198/zz00252z55/9m43vj8p","ark:/21198/zz00252z55","","","Page","leung/21198-zz00252z55_1558657_master.tif","3","","","","","","","","Page 3","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00252z55%2F9m43vj8p",""
