"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","viewingHint","Visibility","Delete in Title","Thumbnail","Rights.copyrightStatus","Name.repository","Title","Alt ID.local","Alt ID.collection","Description.abstract","Bucketeer State","IIIF Access URL"
"Tom Leung Collection","ark:/21198/zz002535wc/1n86vf4p","ark:/21198/zz002535wc","","","Page","leung/21198-zz002535wc_1559632_master.tif","3","","","","","","","","Page 3","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002535wc%2F1n86vf4p"
"Tom Leung Collection","ark:/21198/zz002535wc/mj86cf6j","ark:/21198/zz002535wc","","","Page","leung/21198-zz002535wc_1559629_master.tif","2","","","","","","","","Page 2","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002535wc%2Fmj86cf6j"
"Tom Leung Collection","ark:/21198/zz002539d2/4d816k00","ark:/21198/zz002539d2","","","Page","leung/21198-zz002539d2_1559666_master.tif","2","","","","","","","","Page 2","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002539d2%2F4d816k00"
"Tom Leung Collection","ark:/21198/zz002539d2/bv824g5d","ark:/21198/zz002539d2","","","Page","leung/21198-zz002539d2_1559669_master.tif","3","","","","","","","","Page 3","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002539d2%2Fbv824g5d"
"Tom Leung Collection","ark:/21198/zz002539d2/xx00f105","ark:/21198/zz002539d2","","","Page","leung/21198-zz002539d2_1559662_master.tif","1","","","","","","","","Page 1","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002539d2%2Fxx00f105"
"Tom Leung Collection","ark:/21198/zz002539g3/3632fg8d","ark:/21198/zz002539g3","","","Page","leung/21198-zz002539g3_1559680_master.tif","1","","","","","","","","Page 1","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002539g3%2F3632fg8d"
"Tom Leung Collection","ark:/21198/zz002539g3/qf27bx3b","ark:/21198/zz002539g3","","","Page","leung/21198-zz002539g3_1559683_master.tif","2","","","","","","","","Page 2","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002539g3%2Fqf27bx3b"
"Tom Leung Collection","ark:/21198/zz002539hm/q576bf9h","ark:/21198/zz002539hm","","","Page","leung/21198-zz002539hm_1559690_master.tif","2","","","","","","","","Page 2","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002539hm%2Fq576bf9h"
"Tom Leung Collection","ark:/21198/zz002539hm/r1095j3w","ark:/21198/zz002539hm","","","Page","leung/21198-zz002539hm_1559686_master.tif","1","","","","","","","","Page 1","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002539hm%2Fr1095j3w"
"Tom Leung Collection","ark:/21198/zz002539kn/bs55xs3k","ark:/21198/zz002539kn","","","Page","leung/21198-zz002539kn_1559701_master.tif","1","","","","","","","","Page 1","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002539kn%2Fbs55xs3k"
"Tom Leung Collection","ark:/21198/zz002539kn/rw615g6p","ark:/21198/zz002539kn","","","Page","leung/21198-zz002539kn_1559704_master.tif","2","","","","","","","","Page 2","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002539kn%2Frw615g6p"
"Tom Leung Collection","ark:/21198/zz002539m5/b915226r","ark:/21198/zz002539m5","","","Page","leung/21198-zz002539m5_1559708_master.tif","1","","","","","","","","Page 1","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002539m5%2Fb915226r"
"Tom Leung Collection","ark:/21198/zz002539m5/fw33zp1d","ark:/21198/zz002539m5","","","Page","leung/21198-zz002539m5_1559714_master.tif","2","","","","","","","","Page 2","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002539m5%2Ffw33zp1d"
"Tom Leung Collection","ark:/21198/zz002539qq/5t295z5b","ark:/21198/zz002539qq","","","Page","leung/21198-zz002539qq_1559731_master.tif","1","","","","","","","","Page 1","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002539qq%2F5t295z5b"
"Tom Leung Collection","ark:/21198/zz002539qq/m243mf3t","ark:/21198/zz002539qq","","","Page","leung/21198-zz002539qq_1559734_master.tif","2","","","","","","","","Page 2","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002539qq%2Fm243mf3t"
"Tom Leung Collection","ark:/21198/zz002539r7/qj876855","ark:/21198/zz002539r7","","","Page","leung/21198-zz002539r7_1559738_master.tif","1","","","","","","","","Page 1","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002539r7%2Fqj876855"
"Tom Leung Collection","ark:/21198/zz002539r7/r400651m","ark:/21198/zz002539r7","","","Page","leung/21198-zz002539r7_1559743_master.tif","2","","","","","","","","Page 2","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002539r7%2Fr400651m"
"Tom Leung Collection","ark:/21198/zz002539sr/s9534b97","ark:/21198/zz002539sr","","","Page","leung/21198-zz002539sr_1559747_master.tif","1","","","","","","","","Page 1","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002539sr%2Fs9534b97"
"Tom Leung Collection","ark:/21198/zz002539sr/sp04zq8v","ark:/21198/zz002539sr","","","Page","leung/21198-zz002539sr_1559752_master.tif","2","","","","","","","","Page 2","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002539sr%2Fsp04zq8v"
"Tom Leung Collection","ark:/21198/zz002539t8/8n11xr7v","ark:/21198/zz002539t8","","","Page","leung/image/srgb/21198-zz002539t8_1559757_master.tif","1","","","","","","","","Page 1","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002539t8%2F8n11xr7v"
"Tom Leung Collection","ark:/21198/zz002539t8/sd63d626","ark:/21198/zz002539t8","","","Page","leung/21198-zz002539t8_1559764_master.tif","2","","","","","","","","Page 2","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002539t8%2Fsd63d626"
"Tom Leung Collection","ark:/21198/zz00253b0b/26545g4r","ark:/21198/zz00253b0b","","","Page","leung/21198-zz00253b0b_1559789_master.tif","1","","","","","","","","Page 1","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253b0b%2F26545g4r"
"Tom Leung Collection","ark:/21198/zz00253b0b/4m99fg6c","ark:/21198/zz00253b0b","","","Page","leung/21198-zz00253b0b_1559815_master.tif","3","","","","","","","","Page 3","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253b0b%2F4m99fg6c"
"Tom Leung Collection","ark:/21198/zz00253b0b/bn989x6m","ark:/21198/zz00253b0b","","","Page","leung/21198-zz00253b0b_1559818_master.tif","4","","","","","","","","Page 4","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253b0b%2Fbn989x6m"
"Tom Leung Collection","ark:/21198/zz00253b0b/fh32hj56","ark:/21198/zz00253b0b","","","Page","leung/image/srgb/21198-zz00253b0b_1559821_master.tif","5","","","","","","","","Page 5","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253b0b%2Ffh32hj56"
"Tom Leung Collection","ark:/21198/zz00253b0b/z729cc9s","ark:/21198/zz00253b0b","","","Page","leung/21198-zz00253b0b_1559804_master.tif","2","","","","","","","","Page 2","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253b0b%2Fz729cc9s"
"Tom Leung Collection","ark:/21198/zz00253b2c/1k04xc0x","ark:/21198/zz00253b2c","","","Page","leung/21198-zz00253b2c_1559833_master.tif","1","","","","","","","","Page 1","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253b2c%2F1k04xc0x"
"Tom Leung Collection","ark:/21198/zz00253b2c/g9496076","ark:/21198/zz00253b2c","","","Page","leung/21198-zz00253b2c_1559836_master.tif","2","","","","","","","","Page 2","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253b2c%2Fg9496076"
"Tom Leung Collection","ark:/21198/zz00253b7z/0k240s3d","ark:/21198/zz00253b7z","","","Page","leung/21198-zz00253b7z_1559869_master.tif","3","","","","","","","","Page 3","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253b7z%2F0k240s3d"
"Tom Leung Collection","ark:/21198/zz00253b7z/7s797v87","ark:/21198/zz00253b7z","","","Page","leung/21198-zz00253b7z_1559861_master.tif","1","","","","","","","","Page 1","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253b7z%2F7s797v87"
"Tom Leung Collection","ark:/21198/zz00253b7z/ft41z10v","ark:/21198/zz00253b7z","","","Page","leung/21198-zz00253b7z_1559866_master.tif","2","","","","","","","","Page 2","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253b7z%2Fft41z10v"
"Tom Leung Collection","ark:/21198/zz00253b8g/2n07g980","ark:/21198/zz00253b8g","","","Page","leung/21198-zz00253b8g_1559878_master.tif","2","","","","","","","","Page 2","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253b8g%2F2n07g980"
"Tom Leung Collection","ark:/21198/zz00253b8g/7n74478b","ark:/21198/zz00253b8g","","","Page","leung/21198-zz00253b8g_1559873_master.tif","1","","","","","","","","Page 1","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253b8g%2F7n74478b"
"Tom Leung Collection","ark:/21198/zz00253bbh/hw93n18h","ark:/21198/zz00253bbh","","","Page","leung/21198-zz00253bbh_1559891_master.tif","2","","","","","","","","Page 2","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253bbh%2Fhw93n18h"
"Tom Leung Collection","ark:/21198/zz00253bbh/w702mm7h","ark:/21198/zz00253bbh","","","Page","leung/21198-zz00253bbh_1559887_master.tif","1","","","","","","","","Page 1","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253bbh%2Fw702mm7h"
"Tom Leung Collection","ark:/21198/zz00253s98/f136q17h","ark:/21198/zz00253s98","","","Page","leung/21198-zz00253s98_1559917_master.tif","1","","","","","","","","Page 1","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253s98%2Ff136q17h"
"Tom Leung Collection","ark:/21198/zz00253s98/hn501142","ark:/21198/zz00253s98","","","Page","leung/21198-zz00253s98_1559921_master.tif","2","","","","","","","","Page 2","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253s98%2Fhn501142"
"Tom Leung Collection","ark:/21198/zz00253sbs/dx63cm6q","ark:/21198/zz00253sbs","","","Page","leung/21198-zz00253sbs_1559926_master.tif","1","","","","","","","","Page 1","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253sbs%2Fdx63cm6q"
"Tom Leung Collection","ark:/21198/zz00253sbs/hb926m42","ark:/21198/zz00253sbs","","","Page","leung/21198-zz00253sbs_1559929_master.tif","2","","","","","","","","Page 2","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253sbs%2Fhb926m42"
"Tom Leung Collection","ark:/21198/zz00253sbs/kb30mw44","ark:/21198/zz00253sbs","","","Page","leung/21198-zz00253sbs_1559932_master.tif","3","","","","","","","","Page 3","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253sbs%2Fkb30mw44"
"Tom Leung Collection","ark:/21198/zz00253sc9/hk43jk0p","ark:/21198/zz00253sc9","","","Page","leung/21198-zz00253sc9_1559941_master.tif","2","","","","","","","","Page 2","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253sc9%2Fhk43jk0p"
"Tom Leung Collection","ark:/21198/zz00253sc9/q989hk53","ark:/21198/zz00253sc9","","","Page","leung/21198-zz00253sc9_1559936_master.tif","1","","","","","","","","Page 1","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253sc9%2Fq989hk53"
"Tom Leung Collection","ark:/21198/zz00253sdt/fb669s2s","ark:/21198/zz00253sdt","","","Page","leung/21198-zz00253sdt_1559947_master.tif","1","","","","","","","","Page 1","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253sdt%2Ffb669s2s"
"Tom Leung Collection","ark:/21198/zz00253sdt/nh463h54","ark:/21198/zz00253sdt","","","Page","leung/21198-zz00253sdt_1559950_master.tif","2","","","","","","","","Page 2","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253sdt%2Fnh463h54"
"Tom Leung Collection","ark:/21198/zz00253sgv/5s33c89p","ark:/21198/zz00253sgv","","","Page","leung/21198-zz00253sgv_1559971_master.tif","4","","","","","","","","Page 4","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253sgv%2F5s33c89p"
"Tom Leung Collection","ark:/21198/zz00253sgv/hx97rj7w","ark:/21198/zz00253sgv","","","Page","leung/21198-zz00253sgv_1559965_master.tif","3","","","","","","","","Page 3","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253sgv%2Fhx97rj7w"
"Tom Leung Collection","ark:/21198/zz00253sgv/k710hd25","ark:/21198/zz00253sgv","","","Page","leung/21198-zz00253sgv_1559959_master.tif","1","","","","","","","","Page 1","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253sgv%2Fk710hd25"
"Tom Leung Collection","ark:/21198/zz00253sgv/n5760134","ark:/21198/zz00253sgv","","","Page","leung/21198-zz00253sgv_1559962_master.tif","2","","","","","","","","Page 2","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253sgv%2Fn5760134"
"Tom Leung Collection","ark:/21198/zz00253shc/3t45r23b","ark:/21198/zz00253shc","","","Page","leung/21198-zz00253shc_1559974_master.tif","1","","","","","","","","Page 1","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253shc%2F3t45r23b"
"Tom Leung Collection","ark:/21198/zz00253shc/pz07q96q","ark:/21198/zz00253shc","","","Page","leung/21198-zz00253shc_1559978_master.tif","2","","","","","","","","Page 2","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253shc%2Fpz07q96q"
"Tom Leung Collection","ark:/21198/zz00253shc/qv37cz6d","ark:/21198/zz00253shc","","","Page","leung/21198-zz00253shc_1559986_master.tif","3","","","","","","","","Page 3","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253shc%2Fqv37cz6d"
"Tom Leung Collection","ark:/21198/zz00253sjw/dh57n79j","ark:/21198/zz00253sjw","","","Page","leung/21198-zz00253sjw_1559992_master.tif","1","","","","","","","","Page 1","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253sjw%2Fdh57n79j"
"Tom Leung Collection","ark:/21198/zz00253sjw/fx58kg28","ark:/21198/zz00253sjw","","","Page","leung/21198-zz00253sjw_1560002_master.tif","2","","","","","","","","Page 2","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253sjw%2Ffx58kg28"
"Tom Leung Collection","ark:/21198/zz00253sjw/rd22k036","ark:/21198/zz00253sjw","","","Page","leung/21198-zz00253sjw_1560007_master.tif","3","","","","","","","","Page 3","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253sjw%2Frd22k036"
"Tom Leung Collection","ark:/21198/zz00253skd/dv924945","ark:/21198/zz00253skd","","","Page","leung/21198-zz00253skd_1560010_master.tif","1","","","","","","","","Page 1","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253skd%2Fdv924945"
"Tom Leung Collection","ark:/21198/zz00253skd/gx14qs3f","ark:/21198/zz00253skd","","","Page","leung/21198-zz00253skd_1560013_master.tif","2","","","","","","","","Page 2","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253skd%2Fgx14qs3f"
"Tom Leung Collection","ark:/21198/zz00253smx/c228ww61","ark:/21198/zz00253smx","","","Page","leung/21198-zz00253smx_1560028_master.tif","5","","","","","","","","Page 5","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253smx%2Fc228ww61"
"Tom Leung Collection","ark:/21198/zz00253smx/d027xf2x","ark:/21198/zz00253smx","","","Page","leung/21198-zz00253smx_1560019_master.tif","2","","","","","","","","Page 2","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253smx%2Fd027xf2x"
"Tom Leung Collection","ark:/21198/zz00253smx/d770wz0q","ark:/21198/zz00253smx","","","Page","leung/21198-zz00253smx_1560022_master.tif","3","","","","","","","","Page 3","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253smx%2Fd770wz0q"
"Tom Leung Collection","ark:/21198/zz00253smx/pv174r28","ark:/21198/zz00253smx","","","Page","leung/21198-zz00253smx_1560025_master.tif","4","","","","","","","","Page 4","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253smx%2Fpv174r28"
"Tom Leung Collection","ark:/21198/zz00253smx/qf426v36","ark:/21198/zz00253smx","","","Page","leung/21198-zz00253smx_1560032_master.tif","6","","","","","","","","Page 6","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253smx%2Fqf426v36"
"Tom Leung Collection","ark:/21198/zz00253smx/vd989r39","ark:/21198/zz00253smx","","","Page","leung/21198-zz00253smx_1560016_master.tif","1","","","","","","","","Page 1","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253smx%2Fvd989r39"
"Tom Leung Collection","ark:/21198/zz00253spz/0f866f74","ark:/21198/zz00253spz","","","Page","leung/21198-zz00253spz_1560046_master.tif","1","","","","","","","","Page 1","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253spz%2F0f866f74"
"Tom Leung Collection","ark:/21198/zz00253spz/ft58fk0f","ark:/21198/zz00253spz","","","Page","leung/21198-zz00253spz_1560055_master.tif","3","","","","","","","","Page 3","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253spz%2Fft58fk0f"
"Tom Leung Collection","ark:/21198/zz00253spz/pb872h41","ark:/21198/zz00253spz","","","Page","leung/21198-zz00253spz_1560050_master.tif","2","","","","","","","","Page 2","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253spz%2Fpb872h41"
"Tom Leung Collection","ark:/21198/zz00253sqg/24224v3p","ark:/21198/zz00253sqg","","","Page","leung/21198-zz00253sqg_1560061_master.tif","2","","","","","","","","Page 2","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253sqg%2F24224v3p"
"Tom Leung Collection","ark:/21198/zz00253sqg/x325w76q","ark:/21198/zz00253sqg","","","Page","leung/21198-zz00253sqg_1560058_master.tif","1","","","","","","","","Page 1","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253sqg%2Fx325w76q"
"Tom Leung Collection","ark:/21198/zz00253t45/6x43xb6h","ark:/21198/zz00253t45","","","Page","leung/21198-zz00253t45_1560139_master.tif","3","","","","","","","","Page 3","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253t45%2F6x43xb6h"
"Tom Leung Collection","ark:/21198/zz00253t45/7j562p4w","ark:/21198/zz00253t45","","","Page","leung/21198-zz00253t45_1560164_master.tif","8","","","","","","","","Page 8","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253t45%2F7j562p4w"
"Tom Leung Collection","ark:/21198/zz00253t45/7n50x613","ark:/21198/zz00253t45","","","Page","leung/21198-zz00253t45_1560160_master.tif","7","","","","","","","","Page 7","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253t45%2F7n50x613"
"Tom Leung Collection","ark:/21198/zz00253t45/7x26d88n","ark:/21198/zz00253t45","","","Page","leung/21198-zz00253t45_1560157_master.tif","6","","","","","","","","Page 6","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253t45%2F7x26d88n"
"Tom Leung Collection","ark:/21198/zz00253t45/kz32948x","ark:/21198/zz00253t45","","","Page","leung/21198-zz00253t45_1560133_master.tif","1","","","","","","","","Page 1","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253t45%2Fkz32948x"
"Tom Leung Collection","ark:/21198/zz00253t45/ts24vw98","ark:/21198/zz00253t45","","","Page","leung/21198-zz00253t45_1560145_master.tif","4","","","","","","","","Page 4","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253t45%2Fts24vw98"
"Tom Leung Collection","ark:/21198/zz00253t45/v747qw6g","ark:/21198/zz00253t45","","","Page","leung/21198-zz00253t45_1560136_master.tif","2","","","","","","","","Page 2","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253t45%2Fv747qw6g"
"Tom Leung Collection","ark:/21198/zz00253t45/zq78376c","ark:/21198/zz00253t45","","","Page","leung/21198-zz00253t45_1560169_master.tif","9","","","","","","","","Page 9","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253t45%2Fzq78376c"
"Tom Leung Collection","ark:/21198/zz00253t45/zt305q6h","ark:/21198/zz00253t45","","","Page","leung/21198-zz00253t45_1560148_master.tif","5","","","","","","","","Page 5","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253t45%2Fzt305q6h"
