"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","viewingHint","Visibility","Delete in Title","Thumbnail","Rights.copyrightStatus","Name.repository","Title","Alt ID.local","Alt ID.collection","Description.abstract","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Tom Leung Collection","ark:/21198/zz00231gnc/h675q14f","ark:/21198/zz00231gnc","","","Page","leung/21198-zz00231gnc_1558578_master.tif","3","","","","","","","","Page 3","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00231gnc%2Fh675q14f",""
"Tom Leung Collection","ark:/21198/zz00231gnc/p5266v38","ark:/21198/zz00231gnc","","","Page","leung/21198-zz00231gnc_1558575_master.tif","2","","","","","","","","Page 2","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00231gnc%2Fp5266v38",""
"Tom Leung Collection","ark:/21198/zz00231gnc/vh967m4v","ark:/21198/zz00231gnc","","","Page","leung/21198-zz00231gnc_1558572_master.tif","1","","","","","","","","Page 1","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00231gnc%2Fvh967m4v",""
