"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","viewingHint","Visibility","Delete in Title","Thumbnail","Rights.copyrightStatus","Name.repository","Title","Alt ID.local","Alt ID.collection","Description.abstract","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Tom Leung Collection","ark:/21198/zz00231fkv/0q09j27w","ark:/21198/zz00231fkv","","","Page","leung/21198-zz00231fkv_1558377_master.tif","1","","","","","","","","Page 1","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00231fkv%2F0q09j27w",""
"Tom Leung Collection","ark:/21198/zz00231fkv/mb12d906","ark:/21198/zz00231fkv","","","Page","leung/21198-zz00231fkv_1558380_master.tif","2","","","","","","","","Page 2","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00231fkv%2Fmb12d906",""
