"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","viewingHint","Visibility","Delete in Title","Thumbnail","Rights.copyrightStatus","Name.repository","Title","Alt ID.local","Alt ID.collection","Description.abstract","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Tom Leung Collection","ark:/21198/zz002532bn/pn748k39","ark:/21198/zz002532bn","","","Page","leung/21198-zz002532bn_1559331_master.tif","1","","","","","","","","Page 1","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002532bn%2Fpn748k39",""
"Tom Leung Collection","ark:/21198/zz002532bn/zx852q2d","ark:/21198/zz002532bn","","","Page","leung/21198-zz002532bn_1559334_master.tif","2","","","","","","","","Page 2","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002532bn%2Fzx852q2d",""
