"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","viewingHint","Visibility","Delete in Title","Thumbnail","Rights.copyrightStatus","Name.repository","Title","Alt ID.local","Alt ID.collection","Description.abstract","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Tom Leung Collection","ark:/21198/zz002530pv/2400d49k","ark:/21198/zz002530pv","","","Page","leung/21198-zz002530pv_1559079_master.tif","2","","","","","","","","Page 2","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002530pv%2F2400d49k",""
"Tom Leung Collection","ark:/21198/zz002530pv/kc636492","ark:/21198/zz002530pv","","","Page","leung/21198-zz002530pv_1559076_master.tif","1","","","","","","","","Page 1","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002530pv%2Fkc636492",""
